org_name,as,number of aliased prefix,ratio of aliased prefix,country,category,sub_category
xTom GmbH,[3214],2,7e-05,DE,Computer and Information Technology,Internet Service Provider (ISP)
ATW Internet Kft.,[41075],2,7e-05,HU,Computer and Information Technology,Internet Service Provider (ISP)
"Lightower Fiber Networks I, LLC",[46887],2,7e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
ungleich glarus ag,[207996],2,7e-05,CH,Computer and Information Technology,Internet Service Provider (ISP)
LINE Corporation,[38631],2,7e-05,JP,None,None
Kontel LLC,[204490],2,7e-05,RU,Computer and Information Technology,Hosting and Cloud Provider
Telconet S.A,[27947],2,7e-05,EC,Computer and Information Technology,Internet Service Provider (ISP)
KAPPER NETWORK-COMMUNICATIONS GmbH,[48943],2,7e-05,AT,Computer and Information Technology,Internet Service Provider (ISP)
socialimprove LLC,[48261],2,7e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
DGN TEKNOLOJI A.S.,[43260],2,7e-05,TR,Computer and Information Technology,Hosting and Cloud Provider
ICT Center - Dong Thap Department of Information and Communications,[135934],2,7e-05,VN,Service,"Law, Business, and Consulting Services"
myLoc managed IT AG,[24961],2,7e-05,DE,Computer and Information Technology,Internet Service Provider (ISP)
IKS Service GmbH,[15725],2,7e-05,DE,Computer and Information Technology,Internet Service Provider (ISP)
IELO-LIAZO SERVICES SAS,[29075],2,7e-05,FR,Computer and Information Technology,Internet Service Provider (ISP)
"IDC, China Telecommunications Corporation",[23724],2,7e-05,CN,Computer and Information Technology,Internet Service Provider (ISP)
IONOS SE,[8560],2,7e-05,DE,Computer and Information Technology,Internet Service Provider (ISP)
"nextdns, Inc.",[34939],1,3e-05,US,Computer and Information Technology,None
Zemlyaniy Dmitro Leonidovich,[42159],1,3e-05,UA,Computer and Information Technology,Internet Service Provider (ISP)
xTom Hong Kong Limited,[9312],1,3e-05,HK,Computer and Information Technology,Internet Service Provider (ISP)
Web Werks India Pvt. Ltd.,[133296],1,3e-05,IN,Computer and Information Technology,Internet Service Provider (ISP)
Rohmad Kumiadin,[210842],1,3e-05,ID,None,None
"WestHost, Inc.",[29854],1,3e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
Web42 Solutions Ltd,[202990],1,3e-05,GB,Computer and Information Technology,Hosting and Cloud Provider
Royal Thai Armed Force Headquarters,[38040],1,3e-05,TH,Computer and Information Technology,Internet Service Provider (ISP)
"tzulo, inc.",[11878],1,3e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
mnihyc Network Global,[140938],1,3e-05,CN,Education and Research,None
XFIBER AS,[8896],1,3e-05,NO,Computer and Information Technology,Internet Service Provider (ISP)
manitu GmbH,[34240],1,3e-05,DE,Computer and Information Technology,Internet Service Provider (ISP)
Strato AG,[6724],1,3e-05,DE,Computer and Information Technology,None
SOLLUTIUM EU Sp z.o.o.,[43641],1,3e-05,PL,Computer and Information Technology,Software Development
Voyager Internet Ltd.,[56030],1,3e-05,NZ,Computer and Information Technology,Internet Service Provider (ISP)
Sys-DataCom s.r.o.,[44002],1,3e-05,CZ,Computer and Information Technology,Internet Service Provider (ISP)
"State of North Dakota, ITD",[19530],1,3e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
TEKNOTEL TELEKOMUNIKASYON SANAYI VE TICARET A.S.,[25145],1,3e-05,TR,Computer and Information Technology,Internet Service Provider (ISP)
TNNet Oy,[30798],1,3e-05,FI,Computer and Information Technology,Internet Service Provider (ISP)
Spaceship Landings LLC,[400743],1,3e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
Sony Network Communications Inc.,[2527],1,3e-05,JP,Computer and Information Technology,Internet Service Provider (ISP)
Telmex Colombia S.A.,[14080],1,3e-05,CO,Computer and Information Technology,Internet Service Provider (ISP)
Tier.Net Technologies LLC,[397423],1,3e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
Tri-State Generation and Transmission Association Inc.,[11250],1,3e-05,US,Utilities (Excluding Internet Service),None
Sigai Network LTD,[199467],1,3e-05,GB,None,None
"UnReal Servers, LLC",[64236],1,3e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
United States Department of Justice,[15130],1,3e-05,US,Government and Public Administration,"Law Enforcement, Public Safety, and Justice"
Universitatea TRANSILVANIA Brasov,[25304],1,3e-05,RO,Education and Research,"Colleges, Universities, and Professional Schools"
"Serveroid, LLC",[199274],1,3e-05,RU,Computer and Information Technology,Internet Service Provider (ISP)
"Unlimited Net, LLC",[11990],1,3e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
Serverius Holding B.V.,[50673],1,3e-05,NL,Computer and Information Technology,None
VIETNAM POSTS AND TELECOMMUNICATIONS GROUP,[135905],1,3e-05,VN,Construction and Real Estate,"Civil Engineering Construction (Utility Lines, Roads and Bridges)"
VMHaus Limited,[136620],1,3e-05,GB,Computer and Information Technology,Internet Service Provider (ISP)
VNIDC TECHNOLOGY COMPANY LIMITED,[140824],1,3e-05,VN,None,None
ScaleUp Technologies GmbH & Co. KG,[29014],1,3e-05,DE,Computer and Information Technology,None
Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,[680],1,3e-05,DE,Computer and Information Technology,Internet Service Provider (ISP)
Super Godzilla Communications GK,[138652],1,3e-05,JP,Computer and Information Technology,Internet Service Provider (ISP)
Vinters IT Ltd,[62217],1,3e-05,GB,Computer and Information Technology,None
"Salesforce.com, Inc.",[14340],1,3e-05,US,Computer and Information Technology,Hosting and Cloud Provider
Virtual Systems LLC,[30860],1,3e-05,UA,Computer and Information Technology,Internet Service Provider (ISP)
Vodafone Libertel B.V.,[33915],1,3e-05,NL,Computer and Information Technology,Internet Service Provider (ISP)
SYSTEM36 LLC,[48606],1,3e-05,US,Computer and Information Technology,Software Development
UPSTREAM NETWORK LTD,[202888],1,3e-05,GB,None,None
"1GSERVERS, LLC",[14315],1,3e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
Renater,[2200],1,3e-05,FR,Computer and Information Technology,Internet Service Provider (ISP)
DA International Group Ltd.,[203380],1,3e-05,BG,Computer and Information Technology,Hosting and Cloud Provider
DESEMPENHO PROVEDOR DE INTERNET,[263348],1,3e-05,BR,Computer and Information Technology,Internet Service Provider (ISP)
DN-Systems Enterprise Internet Solutions GmbH,[42034],1,3e-05,DE,Computer and Information Technology,None
DNA Oyj,[16086],1,3e-05,FI,Computer and Information Technology,Internet Service Provider (ISP)
"Data Communication Business Group,",[4782],1,3e-05,TW,Computer and Information Technology,Internet Service Provider (ISP)
Developed Methods LLC,[400519],1,3e-05,US,Service,Other
Dmitrii Vladimirovich Malkov,[210695],1,3e-05,RU,None,None
DoclerWeb Informatikai Kft.,[47381],1,3e-05,HU,Manufacturing,Machinery
EMIRATES TELECOMMUNICATIONS GROUP COMPANY (ETISALAT GROUP) PJSC,[8966],1,3e-05,AE,Computer and Information Technology,Internet Service Provider (ISP)
ERBCOM TELECOMUNICACOES EIRELI - ME,[268972],1,3e-05,BR,Computer and Information Technology,Internet Service Provider (ISP)
Economia a.s.,[43614],1,3e-05,CZ,"Media, Publishing, and Broadcasting",Online Music and Video Streaming Services
Empresa de Recursos Tecnologicos S.A E.S.P,[27845],1,3e-05,CO,Computer and Information Technology,Internet Service Provider (ISP)
F3 Netze e.V.,[205100],1,3e-05,DE,Service,"Law, Business, and Consulting Services"
FIBRAWORLD TELECOM S.A.U.,[200738],1,3e-05,ES,Computer and Information Technology,Internet Service Provider (ISP)
Fastweb SpA,[12874],1,3e-05,IT,Computer and Information Technology,Internet Service Provider (ISP)
Fiberocity Ltd,[199614],1,3e-05,GB,None,None
Fibrebay Network LLC,[60939],1,3e-05,US,None,None
"FreeBit Co.,Ltd.",[10013],1,3e-05,JP,None,None
Freethought Internet Limited,[41000],1,3e-05,GB,Computer and Information Technology,Internet Service Provider (ISP)
"Getechbrothers, MB",[202044],1,3e-05,LT,Computer and Information Technology,Internet Service Provider (ISP)
Go-Trex Holding BV,[199752],1,3e-05,NL,Computer and Information Technology,Internet Service Provider (ISP)
GoCodeIT Inc,[835],1,3e-05,CA,Computer and Information Technology,Internet Service Provider (ISP)
"Great Lakes Comnet, Inc.",[30517],1,3e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
Greschitz Management GmbH,[51560],1,3e-05,AT,Computer and Information Technology,Internet Service Provider (ISP)
"Guangzhou Shujie Suyuan Culture Communication Co., Ltd.",[138979],1,3e-05,CN,Computer and Information Technology,Internet Service Provider (ISP)
HA SON TECHNOLOGY ONE MEMBER LIMITED COMPANY,[150838],1,3e-05,VN,None,None
HLL LLC,[51115],1,3e-05,RU,Computer and Information Technology,None
Hong Kong University of Science and Technology,[3363],1,3e-05,HK,Education and Research,"Colleges, Universities, and Professional Schools"
Host Europe GmbH,[29066],1,3e-05,DE,Computer and Information Technology,None
"HostHatch, LLC",[63473],1,3e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
DEMENIN B.V.,[47926],1,3e-05,NL,"Retail Stores, Wholesale, and E-commerce Sites",None
Cybera Inc,[15296],1,3e-05,CA,Computer and Information Technology,None
"Hutchison CP Telecommunications, PT",[45727],1,3e-05,ID,Computer and Information Technology,Internet Service Provider (ISP)
"Code200, UAB",[149428],1,3e-05,LT,Computer and Information Technology,Internet Service Provider (ISP)
A1 Telekom Austria AG,[8447],1,3e-05,AT,Computer and Information Technology,Internet Service Provider (ISP)
ALGAR TELECOM S/A,[16735],1,3e-05,BR,Computer and Information Technology,Internet Service Provider (ISP)
"ARP NETWORKS, INC.",[25795],1,3e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
AS43668 LLC,[43668],1,3e-05,UA,Computer and Information Technology,Internet Service Provider (ISP)
Achmea Interne Diensten N.V.,[201017],1,3e-05,NL,Computer and Information Technology,Internet Service Provider (ISP)
Al Asmary Abdullah Ibrahim A,[210499],1,3e-05,SA,Computer and Information Technology,Software Development
"Alibaba (US) Technology Co., Ltd.",[37963],1,3e-05,US,Computer and Information Technology,None
Allo Communications LLC,[15108],1,3e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
Art of Automation B.V.,[60893],1,3e-05,NL,Computer and Information Technology,Internet Service Provider (ISP)
ArtPlanet LLC,[49542],1,3e-05,RU,Computer and Information Technology,Hosting and Cloud Provider
Artfiles LLC,[394923],1,3e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
Bahnhof AB,[8473],1,3e-05,SE,Computer and Information Technology,Internet Service Provider (ISP)
"Beijing Baidu Netcom Science and Technology Co., Ltd.",[38365],1,3e-05,CN,Computer and Information Technology,None
Beijing Jingdong Shangke Information Technology Co. Ltd.,[137753],1,3e-05,CN,"Museums, Libraries, and Entertainment","Recreation, Sports, and Performing Arts"
Belcloud LTD,[44901],1,3e-05,BG,Computer and Information Technology,None
Bend-La Pine Schools,[35929],1,3e-05,US,Education and Research,"Colleges, Universities, and Professional Schools"
Blueficity,[32024],1,3e-05,US,Service,"Law, Business, and Consulting Services"
British Telecommunications PLC,[2856],1,3e-05,GB,Computer and Information Technology,Internet Service Provider (ISP)
CERNET2 IX at Shanghai Jiaotong University,[24364],1,3e-05,CN,Education and Research,"Colleges, Universities, and Professional Schools"
CERNET2 IX at Zhengzhou University,[24360],1,3e-05,CN,Computer and Information Technology,None
CHINANET Guangdong province network,[58466],1,3e-05,CN,Computer and Information Technology,Software Development
CHINANET Jiangx province IDC network,[134238],1,3e-05,CN,Computer and Information Technology,Internet Service Provider (ISP)
"CHINATELECOM JiangSu YangZhou IDC networkdescr: YangZhou , Jiangsu Province, P.R.China.",[137697],1,3e-05,CN,Computer and Information Technology,None
"Cable Television Laboratories, Inc.",[20381],1,3e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
"CacheNetworks, Inc.",[30081],1,3e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
Canara Bank,[137670],1,3e-05,IN,Finance and Insurance,None
Cellcom Fixed Line Communication L.P,[1680],1,3e-05,IL,Computer and Information Technology,Internet Service Provider (ISP)
China Education and Research Network (CERNET),[38255],1,3e-05,CN,Computer and Information Technology,Internet Service Provider (ISP)
ChinaTelecom Cybersecurity Tech,[58777],1,3e-05,CN,Computer and Information Technology,None
HostRoyale Technologies Pvt Ltd,[134450],1,3e-05,IN,Computer and Information Technology,Internet Service Provider (ISP)
Hydra Communications Ltd,[25369],1,3e-05,GB,Computer and Information Technology,Internet Service Provider (ISP)
Renaissance Phuket Resort & Spa,[38794],1,3e-05,TH,Computer and Information Technology,Internet Service Provider (ISP)
NETLABS LLC,[216271],1,3e-05,UA,None,None
"NINGBO, ZHEJIANG Province, P.R.China.",[136188],1,3e-05,CN,Computer and Information Technology,Internet Service Provider (ISP)
"NTT DOCOMO, INC.",[9605],1,3e-05,JP,None,None
National Infrastructures for Research and Technology S.A.,[5408],1,3e-05,GR,Education and Research,None
National Knowledge Network,[55824],1,3e-05,IN,Computer and Information Technology,Internet Service Provider (ISP)
Nazwa.pl Sp.z.o.o.,[15967],1,3e-05,PL,Service,"Law, Business, and Consulting Services"
"NetActuate, Inc",[36236],1,3e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
NetBase BV,[213192],1,3e-05,NL,Computer and Information Technology,Hosting and Cloud Provider
NetNet,[3663],1,3e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
Netrunner Inc,[6369],1,3e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
Netwerkvereniging Coloclue,[8283],1,3e-05,NL,Computer and Information Technology,Hosting and Cloud Provider
Northern Data AG,[59437],1,3e-05,DE,Computer and Information Technology,Internet Service Provider (ISP)
OBOS OPENNET AS,[211309],1,3e-05,NO,Construction and Real Estate,"Civil Engineering Construction (Utility Lines, Roads and Bridges)"
OPTAGE Inc.,[17511],1,3e-05,JP,None,None
ORANGE BUSINESS SERVICES AS,[25148],1,3e-05,NO,Computer and Information Technology,Other
ORANGE MOLDOVA S.A.,[25454],1,3e-05,MD,Computer and Information Technology,Internet Service Provider (ISP)
Oman Telecommunications Company (S.A.O.G),[28885],1,3e-05,OM,Computer and Information Technology,None
Owl Limited,[43357],1,3e-05,VU,Computer and Information Technology,Internet Service Provider (ISP)
"PJSC ""Vimpelcom""",[16345],1,3e-05,RU,Construction and Real Estate,"Civil Engineering Construction (Utility Lines, Roads and Bridges)"
PSA AUTOMOBILES SA,[16236],1,3e-05,FR,Computer and Information Technology,Internet Service Provider (ISP)
PT. INDOSAT Tbk,[4761],1,3e-05,ID,Computer and Information Technology,Internet Service Provider (ISP)
"PT. Smartfren Telecom, Tbk",[133798],1,3e-05,ID,Computer and Information Technology,Internet Service Provider (ISP)
PacketHub S.A.,[147049],1,3e-05,PA,Computer and Information Technology,Internet Service Provider (ISP)
PaoPaoYu Network LTD.,[202911],1,3e-05,CA,None,None
Perfect Cloud Technologies LLC,[211027],1,3e-05,RU,"Media, Publishing, and Broadcasting",Other
"Perfect International, Inc",[22439],1,3e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
Podillia-hotel PJSC,[201626],1,3e-05,UA,Service,"Law, Business, and Consulting Services"
Privex Inc.,[210083],1,3e-05,BZ,Service,"Law, Business, and Consulting Services"
Proen Corp Public Company Limited,[23884],1,3e-05,TH,Computer and Information Technology,Internet Service Provider (ISP)
Qin Cloud Networks,[7721],1,3e-05,HK,Manufacturing,Machinery
NForce Entertainment B.V.,[43350],1,3e-05,NL,Computer and Information Technology,Internet Service Provider (ISP)
NAUKOWA I AKADEMICKA SIEC KOMPUTEROWA - PANSTWOWY INSTYTUT BADAWCZY,[204679],1,3e-05,PL,Education and Research,"Colleges, Universities, and Professional Schools"
ICT BULUT BILISIM A.S.,[47952],1,3e-05,TR,Computer and Information Technology,None
NASA Ames Research Center,[21556],1,3e-05,US,Service,"Law, Business, and Consulting Services"
INAOKI EDUCATIONAL INSTITUTION,[18123],1,3e-05,JP,None,None
INSYS LLC,[28890],1,3e-05,RU,Computer and Information Technology,Internet Service Provider (ISP)
Industrial Cyber Security Center of Excellence,[63770],1,3e-05,JP,None,None
InterXion Hrvatska d.o.o.,[199244],1,3e-05,HR,Computer and Information Technology,Internet Service Provider (ISP)
Internet Names For Business Inc.,[30447],1,3e-05,CA,Computer and Information Technology,Internet Service Provider (ISP)
"Internet Systems Consortium, Inc.",[3557],1,3e-05,US,Community Groups and Nonprofits,None
Iron Mountain Data Center,[12025],1,3e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
"JCOM Co., Ltd.",[9824],1,3e-05,JP,Computer and Information Technology,Internet Service Provider (ISP)
Jonas Pasche,[205766],1,3e-05,DE,Computer and Information Technology,Internet Service Provider (ISP)
Jump Networks Ltd,[8943],1,3e-05,GB,Computer and Information Technology,Internet Service Provider (ISP)
KSC Commercial Internet Co.Ltd.,[7693],1,3e-05,TH,Computer and Information Technology,None
KVIKTEL LLC,[34959],1,3e-05,RU,Computer and Information Technology,Internet Service Provider (ISP)
KaasHosting B.V.,[211786],1,3e-05,NL,Computer and Information Technology,Internet Service Provider (ISP)
Kaopu Cloud HK Limited,[138915],1,3e-05,HK,Computer and Information Technology,None
LEASEWEB UK LIMITED,[205544],1,3e-05,GB,Computer and Information Technology,None
"LLC ""Internet Tehnologii""",[45027],1,3e-05,RU,Computer and Information Technology,Software Development
"LLC ""KomTehCentr""",[12668],1,3e-05,RU,Computer and Information Technology,Internet Service Provider (ISP)
"Level 3 Parent, LLC",[3549],1,3e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
Liden Data Internetwork AB,[13189],1,3e-05,SE,Computer and Information Technology,Internet Service Provider (ISP)
Louvetel Comunicação Comercial Ltda ME,[263110],1,3e-05,BR,Computer and Information Technology,Internet Service Provider (ISP)
LueneCom Kommunikationsloesungen GmbH,[201035],1,3e-05,DE,Computer and Information Technology,None
Luiz Fernando Ribeiro Amaral,[209114],1,3e-05,DE,"Retail Stores, Wholesale, and E-commerce Sites",Other
MENA LEVANT W.L.L,[59605],1,3e-05,BH,Computer and Information Technology,Internet Service Provider (ISP)
MIHAILA VALENTIN-EUGEN,[41732],1,3e-05,RO,Computer and Information Technology,Internet Service Provider (ISP)
MadeIT inc.,[54455],1,3e-05,US,Computer and Information Technology,Hosting and Cloud Provider
Mammoth Media Pty Ltd,[133159],1,3e-05,AU,Computer and Information Technology,Internet Service Provider (ISP)
Mediacom Communications Corp,[30036],1,3e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
Mobile Telecommunication Company Saudi Arabia Joint-Stock company,[43766],1,3e-05,SA,Computer and Information Technology,Internet Service Provider (ISP)
MythicalKitten LLC,[48581],1,3e-05,US,"Retail Stores, Wholesale, and E-commerce Sites",None
xTom Pty Ltd,[8888],1,3e-05,AU,Computer and Information Technology,None
