as,number of aliased prefix,ratio of aliased prefix,org_name,country,category,sub_category
1273,2,7e-05,Vodafone Group PLC,EU,Computer and Information Technology,Internet Service Provider (ISP)
59626,2,7e-05,CONSCIA DANMARK A/S,DK,Computer and Information Technology,None
4230,2,7e-05,CLARO S.A.,BR,Computer and Information Technology,Internet Service Provider (ISP)
149042,2,7e-05,"SICLOUD INFORMATION TECHNOLOGY (HONGKONG) CO., LIMITED",HK,None,None
197598,2,7e-05,Virtueon Solutions LLC,US,None,None
197619,2,7e-05,Telnab Networks LLC,US,None,None
4782,2,7e-05,"Data Communication Business Group,",TW,Computer and Information Technology,Internet Service Provider (ISP)
149151,2,7e-05,VNSUN CLOUD COMPANY LIMITED,VN,None,None
204490,2,7e-05,Kontel LLC,RU,Computer and Information Technology,Hosting and Cloud Provider
198412,2,7e-05,Rage4 Networks Limited,GB,Computer and Information Technology,Software Development
38631,2,7e-05,LINE Corporation,JP,None,None
15817,2,7e-05,"Robert Meyer trading as ""Mittwald CM Service GmbH & Co. KG""",DE,Computer and Information Technology,Hosting and Cloud Provider
29075,2,7e-05,IELO-LIAZO SERVICES SAS,FR,Computer and Information Technology,Internet Service Provider (ISP)
62874,2,7e-05,Web2Objects LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
45090,2,7e-05,Shenzhen Tencent Computer Systems Company Limited,CN,Computer and Information Technology,Other
21859,2,7e-05,Zenlayer Inc,US,Computer and Information Technology,Internet Service Provider (ISP)
906,2,7e-05,DMIT Cloud Services,US,Computer and Information Technology,Internet Service Provider (ISP)
4811,2,7e-05,China Telecom (Group),CN,Computer and Information Technology,Internet Service Provider (ISP)
49767,2,7e-05,Nej.cz s.r.o.,CZ,"Media, Publishing, and Broadcasting",Radio and Television Providers
29749,2,7e-05,"Sinewave, Inc.",US,Computer and Information Technology,Internet Service Provider (ISP)
9929,2,7e-05,CHINA UNICOM Industrial Internet Backbone,CN,Computer and Information Technology,Internet Service Provider (ISP)
34939,2,7e-05,"nextdns, Inc.",US,Computer and Information Technology,None
131662,2,7e-05,Denpa Ltd.,TW,Service,"Buildings, Repair, Maintenance (Pest Control, Landscaping, Cleaning, Locksmiths, Car Washes, etc)"
8772,2,7e-05,NetAssist LLC,UA,Computer and Information Technology,Internet Service Provider (ISP)
12337,2,7e-05,noris network AG,DE,Computer and Information Technology,Internet Service Provider (ISP)
24357,2,7e-05,CERNET2 IX at South China University of Technology,CN,Education and Research,"Colleges, Universities, and Professional Schools"
4812,2,7e-05,China Telecom (Group),CN,Computer and Information Technology,Internet Service Provider (ISP)
49791,2,7e-05,Newserverlife LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
397277,2,7e-05,NAU Country Insurance Company,US,"Agriculture, Mining, and Refineries (Farming, Greenhouses, Mining, Forestry, and Animal Farming)",None
263110,2,7e-05,Louvetel Comunicação Comercial Ltda ME,BR,Computer and Information Technology,Internet Service Provider (ISP)
62217,2,7e-05,Vinters IT Ltd,GB,Computer and Information Technology,None
49544,2,7e-05,i3D.net B.V,NL,Computer and Information Technology,Internet Service Provider (ISP)
8047,2,7e-05,"GENERAL COMMUNICATION, INC.",US,Computer and Information Technology,Internet Service Provider (ISP)
23724,2,7e-05,"IDC, China Telecommunications Corporation",CN,Computer and Information Technology,Internet Service Provider (ISP)
209,2,7e-05,"CenturyLink Communications, LLC",US,Computer and Information Technology,Internet Service Provider (ISP)
2200,2,7e-05,Renater,FR,Computer and Information Technology,Internet Service Provider (ISP)
46887,2,7e-05,"Lightower Fiber Networks I, LLC",US,Computer and Information Technology,Internet Service Provider (ISP)
11426,2,7e-05,Charter Communications Inc,US,"Media, Publishing, and Broadcasting",None
27947,2,7e-05,Telconet S.A,EC,Computer and Information Technology,Internet Service Provider (ISP)
58541,2,7e-05,"Qingdao,266000",CN,Computer and Information Technology,Internet Service Provider (ISP)
199925,2,7e-05,Phan Nhat Nghi,VG,Construction and Real Estate,Other
36351,2,7e-05,SoftLayer Technologies Inc.,US,Computer and Information Technology,Software Development
4808,2,7e-05,China Unicom,CN,Computer and Information Technology,Internet Service Provider (ISP)
33363,2,7e-05,"Charter Communications, Inc",US,"Media, Publishing, and Broadcasting",None
16724,2,7e-05,WideOpenWest Finance LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
48606,1,3e-05,SYSTEM36 LLC,US,Computer and Information Technology,Software Development
29222,1,3e-05,Infomaniak Network SA,CH,Computer and Information Technology,None
30447,1,3e-05,Internet Names For Business Inc.,CA,Computer and Information Technology,Internet Service Provider (ISP)
51560,1,3e-05,Greschitz Management GmbH,AT,Computer and Information Technology,Internet Service Provider (ISP)
16150,1,3e-05,Availo Networks AB,SE,Computer and Information Technology,Internet Service Provider (ISP)
9044,1,3e-05,BSE Software GmbH,CH,Computer and Information Technology,Internet Service Provider (ISP)
61112,1,3e-05,AKILE LTD,GB,"Media, Publishing, and Broadcasting",Online Informational Content
142055,1,3e-05,Anillc Network,CN,Computer and Information Technology,Hosting and Cloud Provider
14576,1,3e-05,Hosting Solution Ltd.,US,"Media, Publishing, and Broadcasting",None
25304,1,3e-05,Universitatea TRANSILVANIA Brasov,RO,Education and Research,"Colleges, Universities, and Professional Schools"
44901,1,3e-05,Belcloud LTD,BG,Computer and Information Technology,None
48108,1,3e-05,Sole trader Malkov Dmitrii Vladimirovich,RU,Computer and Information Technology,None
48254,1,3e-05,20i Limited,GB,Computer and Information Technology,None
200241,1,3e-05,OCEAN WAVES DATA LIMITED,GB,None,None
10013,1,3e-05,"FreeBit Co.,Ltd.",JP,None,None
209584,1,3e-05,THUNDER NETWORK LIMITED,HK,Computer and Information Technology,Internet Service Provider (ISP)
30798,1,3e-05,TNNet Oy,FI,Computer and Information Technology,Internet Service Provider (ISP)
210083,1,3e-05,Privex Inc.,BZ,Service,"Law, Business, and Consulting Services"
202990,1,3e-05,Web42 Solutions Ltd,GB,Computer and Information Technology,Hosting and Cloud Provider
48581,1,3e-05,MythicalKitten LLC,US,"Retail Stores, Wholesale, and E-commerce Sites",None
138190,1,3e-05,GLOBAL-ICT HONGKONG CO.LIMITED,HK,Service,None
197433,1,3e-05,XuanMing Liu,CN,Computer and Information Technology,Internet Service Provider (ISP)
19530,1,3e-05,"State of North Dakota, ITD",US,Computer and Information Technology,Internet Service Provider (ISP)
210842,1,3e-05,Rohmad Kumiadin,ID,None,None
200738,1,3e-05,FIBRAWORLD TELECOM S.A.U.,ES,Computer and Information Technology,Internet Service Provider (ISP)
28885,1,3e-05,Oman Telecommunications Company (S.A.O.G),OM,Computer and Information Technology,None
3549,1,3e-05,"Level 3 Parent, LLC",US,Computer and Information Technology,Internet Service Provider (ISP)
3557,1,3e-05,"Internet Systems Consortium, Inc.",US,Community Groups and Nonprofits,None
199614,1,3e-05,Fiberocity Ltd,GB,None,None
38255,1,3e-05,China Education and Research Network (CERNET),CN,Computer and Information Technology,Internet Service Provider (ISP)
55824,1,3e-05,National Knowledge Network,IN,Computer and Information Technology,Internet Service Provider (ISP)
209968,1,3e-05,Kew Solutions Unipessoal Lda,PT,Finance and Insurance,"Investment, Portfolio Management, Pensions and Funds"
21556,1,3e-05,NASA Ames Research Center,US,Service,"Law, Business, and Consulting Services"
2027,1,3e-05,MilkyWan Association,FR,Finance and Insurance,"Investment, Portfolio Management, Pensions and Funds"
43641,1,3e-05,SOLLUTIUM EU Sp z.o.o.,PL,Computer and Information Technology,Software Development
34959,1,3e-05,KVIKTEL LLC,RU,Computer and Information Technology,Internet Service Provider (ISP)
200222,1,3e-05,Sama Tech s.r.o.,SK,Computer and Information Technology,Internet Service Provider (ISP)
151464,1,3e-05,"Shanghai Luogu Network Technology Co., Ltd.",CN,None,None
64080,1,3e-05,SYN LTD,GB,Computer and Information Technology,Internet Service Provider (ISP)
57907,1,3e-05,CloudConnX Limited,GB,Computer and Information Technology,Internet Service Provider (ISP)
205100,1,3e-05,F3 Netze e.V.,DE,Service,"Law, Business, and Consulting Services"
47237,1,3e-05,NUR Telecom LLC,KG,Computer and Information Technology,Internet Service Provider (ISP)
211309,1,3e-05,OBOS OPENNET AS,NO,Construction and Real Estate,"Civil Engineering Construction (Utility Lines, Roads and Bridges)"
3363,1,3e-05,Hong Kong University of Science and Technology,HK,Education and Research,"Colleges, Universities, and Professional Schools"
8943,1,3e-05,Jump Networks Ltd,GB,Computer and Information Technology,Internet Service Provider (ISP)
210695,1,3e-05,Dmitrii Vladimirovich Malkov,RU,None,None
12874,1,3e-05,Fastweb SpA,IT,Computer and Information Technology,Internet Service Provider (ISP)
49981,1,3e-05,WorldStream B.V.,NL,Computer and Information Technology,Internet Service Provider (ISP)
6369,1,3e-05,Netrunner Inc,US,Computer and Information Technology,Internet Service Provider (ISP)
47952,1,3e-05,ICT BULUT BILISIM A.S.,TR,Computer and Information Technology,None
47926,1,3e-05,DEMENIN B.V.,NL,"Retail Stores, Wholesale, and E-commerce Sites",None
204679,1,3e-05,NAUKOWA I AKADEMICKA SIEC KOMPUTEROWA - PANSTWOWY INSTYTUT BADAWCZY,PL,Education and Research,"Colleges, Universities, and Professional Schools"
133944,1,3e-05,"trafficforce, UAB",LT,Computer and Information Technology,Computer and Network Security
59437,1,3e-05,Northern Data AG,DE,Computer and Information Technology,Internet Service Provider (ISP)
197730,1,3e-05,BWE CAPITAL LIMITED,VG,None,None
202911,1,3e-05,PaoPaoYu Network LTD.,CA,None,None
8473,1,3e-05,Bahnhof AB,SE,Computer and Information Technology,Internet Service Provider (ISP)
209114,1,3e-05,Luiz Fernando Ribeiro Amaral,DE,"Retail Stores, Wholesale, and E-commerce Sites",Other
41732,1,3e-05,MIHAILA VALENTIN-EUGEN,RO,Computer and Information Technology,Internet Service Provider (ISP)
4621,1,3e-05,Office of Info.Tech. Admin. for Educational Development,TH,Computer and Information Technology,Internet Service Provider (ISP)
24360,1,3e-05,CERNET2 IX at Zhengzhou University,CN,Computer and Information Technology,None
211027,1,3e-05,Perfect Cloud Technologies LLC,RU,"Media, Publishing, and Broadcasting",Other
212477,1,3e-05,RoyaleHosting BV,NL,Computer and Information Technology,None
43357,1,3e-05,Owl Limited,VU,Computer and Information Technology,Internet Service Provider (ISP)
211786,1,3e-05,KaasHosting B.V.,NL,Computer and Information Technology,Internet Service Provider (ISP)
64236,1,3e-05,"UnReal Servers, LLC",US,Computer and Information Technology,Internet Service Provider (ISP)
134450,1,3e-05,HostRoyale Technologies Pvt Ltd,IN,Computer and Information Technology,Internet Service Provider (ISP)
40994,1,3e-05,Hohl IT e.U.,AT,Service,Other
132879,1,3e-05,Office of Info.Tech. Admin. for Educational Development,TH,Computer and Information Technology,Internet Service Provider (ISP)
51164,1,3e-05,Knowit Managed Services Oy,FI,Computer and Information Technology,None
8888,1,3e-05,xTom Pty Ltd,AU,Computer and Information Technology,None
59448,1,3e-05,"Andrews IT Engineering Mernoki, Informaciotechnikai es Szolgaltato Korlatolt Felelossegu Tarsasag",HU,Computer and Information Technology,None
43350,1,3e-05,NForce Entertainment B.V.,NL,Computer and Information Technology,Internet Service Provider (ISP)
49542,1,3e-05,ArtPlanet LLC,RU,Computer and Information Technology,Hosting and Cloud Provider
30860,1,3e-05,Virtual Systems LLC,UA,Computer and Information Technology,Internet Service Provider (ISP)
25145,1,3e-05,TEKNOTEL TELEKOMUNIKASYON SANAYI VE TICARET A.S.,TR,Computer and Information Technology,Internet Service Provider (ISP)
12843,1,3e-05,TelemaxX Telekommunikation GmbH,DE,Computer and Information Technology,Internet Service Provider (ISP)
949,1,3e-05,xTom,US,Computer and Information Technology,None
29551,1,3e-05,Aixit GmbH,DE,Computer and Information Technology,Internet Service Provider (ISP)
202888,1,3e-05,UPSTREAM NETWORK LTD,GB,None,None
16086,1,3e-05,DNA Oyj,FI,Computer and Information Technology,Internet Service Provider (ISP)
513,1,3e-05,CERN - European Organization for Nuclear Research,CH,Computer and Information Technology,None
208091,1,3e-05,XHOST INTERNET SOLUTIONS LP,GB,Computer and Information Technology,Internet Service Provider (ISP)
29854,1,3e-05,"WestHost, Inc.",US,Computer and Information Technology,Internet Service Provider (ISP)
400519,1,3e-05,Developed Methods LLC,US,Service,Other
133798,1,3e-05,"PT. Smartfren Telecom, Tbk",ID,Computer and Information Technology,Internet Service Provider (ISP)
201341,1,3e-05,"trafficforce, UAB",LT,Computer and Information Technology,Internet Service Provider (ISP)
199274,1,3e-05,"Serveroid, LLC",RU,Computer and Information Technology,Internet Service Provider (ISP)
134238,1,3e-05,CHINANET Jiangx province IDC network,CN,Computer and Information Technology,Internet Service Provider (ISP)
63838,1,3e-05,Hengyang,CN,Computer and Information Technology,None
63835,1,3e-05,Hengyang,CN,Computer and Information Technology,Internet Service Provider (ISP)
140061,1,3e-05,China Telecom,CN,Computer and Information Technology,None
20381,1,3e-05,"Cable Television Laboratories, Inc.",US,Computer and Information Technology,Internet Service Provider (ISP)
35929,1,3e-05,Bend-La Pine Schools,US,Education and Research,"Colleges, Universities, and Professional Schools"
400743,1,3e-05,Spaceship Landings LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
140345,1,3e-05,China Telecom,CN,Computer and Information Technology,None
11250,1,3e-05,Tri-State Generation and Transmission Association Inc.,US,Utilities (Excluding Internet Service),None
2527,1,3e-05,Sony Network Communications Inc.,JP,Computer and Information Technology,Internet Service Provider (ISP)
9605,1,3e-05,"NTT DOCOMO, INC.",JP,None,None
27845,1,3e-05,Empresa de Recursos Tecnologicos S.A E.S.P,CO,Computer and Information Technology,Internet Service Provider (ISP)
24444,1,3e-05,China Mobile,CN,Computer and Information Technology,Internet Service Provider (ISP)
134810,1,3e-05,China Mobile Communications Corporation,CN,Computer and Information Technology,Internet Service Provider (ISP)
16735,1,3e-05,ALGAR TELECOM S/A,BR,Computer and Information Technology,Internet Service Provider (ISP)
263348,1,3e-05,DESEMPENHO PROVEDOR DE INTERNET,BR,Computer and Information Technology,Internet Service Provider (ISP)
52910,1,3e-05,A. Angeloni & Cia Ltda,BR,"Retail Stores, Wholesale, and E-commerce Sites","Food, Grocery, Beverages"
268972,1,3e-05,ERBCOM TELECOMUNICACOES EIRELI - ME,BR,Computer and Information Technology,Internet Service Provider (ISP)
56048,1,3e-05,China Mobile Communications Corporation,CN,Computer and Information Technology,Internet Service Provider (ISP)
24400,1,3e-05,China Mobile,CN,Computer and Information Technology,Internet Service Provider (ISP)
136959,1,3e-05,China Unicom,CN,Computer and Information Technology,Internet Service Provider (ISP)
34240,1,3e-05,manitu GmbH,DE,Computer and Information Technology,Internet Service Provider (ISP)
25454,1,3e-05,ORANGE MOLDOVA S.A.,MD,Computer and Information Technology,Internet Service Provider (ISP)
140716,1,3e-05,China Unicom,CN,Computer and Information Technology,None
28890,1,3e-05,INSYS LLC,RU,Computer and Information Technology,Internet Service Provider (ISP)
8896,1,3e-05,XFIBER AS,NO,Computer and Information Technology,Internet Service Provider (ISP)
2856,1,3e-05,British Telecommunications PLC,GB,Computer and Information Technology,Internet Service Provider (ISP)
22439,1,3e-05,"Perfect International, Inc",US,Computer and Information Technology,Internet Service Provider (ISP)
3663,1,3e-05,NetNet,US,Computer and Information Technology,Internet Service Provider (ISP)
25795,1,3e-05,"ARP NETWORKS, INC.",US,Computer and Information Technology,Internet Service Provider (ISP)
14340,1,3e-05,"Salesforce.com, Inc.",US,Computer and Information Technology,Hosting and Cloud Provider
8966,1,3e-05,EMIRATES TELECOMMUNICATIONS GROUP COMPANY (ETISALAT GROUP) PJSC,AE,Computer and Information Technology,Internet Service Provider (ISP)
38040,1,3e-05,Royal Thai Armed Force Headquarters,TH,Computer and Information Technology,Internet Service Provider (ISP)
394923,1,3e-05,Artfiles LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
43766,1,3e-05,Mobile Telecommunication Company Saudi Arabia Joint-Stock company,SA,Computer and Information Technology,Internet Service Provider (ISP)
54455,1,3e-05,MadeIT inc.,US,Computer and Information Technology,Hosting and Cloud Provider
30036,1,3e-05,Mediacom Communications Corp,US,Computer and Information Technology,Internet Service Provider (ISP)
55410,1,3e-05,Vodafone Idea Ltd. (VIL),IN,Computer and Information Technology,Internet Service Provider (ISP)
17511,1,3e-05,OPTAGE Inc.,JP,None,None
397423,1,3e-05,Tier.Net Technologies LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
30517,1,3e-05,"Great Lakes Comnet, Inc.",US,Computer and Information Technology,Internet Service Provider (ISP)
12025,1,3e-05,Iron Mountain Data Center,US,Computer and Information Technology,Internet Service Provider (ISP)
30081,1,3e-05,"CacheNetworks, Inc.",US,Computer and Information Technology,Internet Service Provider (ISP)
58466,1,3e-05,CHINANET Guangdong province network,CN,Computer and Information Technology,Software Development
11878,1,3e-05,"tzulo, inc.",US,Computer and Information Technology,Internet Service Provider (ISP)
137697,1,3e-05,"CHINATELECOM JiangSu YangZhou IDC networkdescr: YangZhou , Jiangsu Province, P.R.China.",CN,Computer and Information Technology,None
14315,1,3e-05,"1GSERVERS, LLC",US,Computer and Information Technology,Internet Service Provider (ISP)
15108,1,3e-05,Allo Communications LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
15296,1,3e-05,Cybera Inc,CA,Computer and Information Technology,None
134762,1,3e-05,CHINANET Liaoning province Dalian MAN network,CN,Finance and Insurance,"Investment, Portfolio Management, Pensions and Funds"
209242,1,3e-05,"Cloudflare London, LLC",US,Service,"Law, Business, and Consulting Services"
26527,1,3e-05,LightWave Networks,US,Computer and Information Technology,Internet Service Provider (ISP)
20253,1,3e-05,Qwilt Inc.,US,Computer and Information Technology,Internet Service Provider (ISP)
11990,1,3e-05,"Unlimited Net, LLC",US,Computer and Information Technology,Internet Service Provider (ISP)
32024,1,3e-05,Blueficity,US,Service,"Law, Business, and Consulting Services"
58777,1,3e-05,ChinaTelecom Cybersecurity Tech,CN,Computer and Information Technology,None
136188,1,3e-05,"NINGBO, ZHEJIANG Province, P.R.China.",CN,Computer and Information Technology,Internet Service Provider (ISP)
17816,1,3e-05,China Unicom,CN,Computer and Information Technology,Internet Service Provider (ISP)
147049,1,3e-05,PacketHub S.A.,PA,Computer and Information Technology,Internet Service Provider (ISP)
199467,1,3e-05,Sigai Network LTD,GB,None,None
30781,1,3e-05,Free Pro SAS,FR,Computer and Information Technology,Internet Service Provider (ISP)
9312,1,3e-05,xTom Hong Kong Limited,HK,Computer and Information Technology,Internet Service Provider (ISP)
199244,1,3e-05,InterXion Hrvatska d.o.o.,HR,Computer and Information Technology,Internet Service Provider (ISP)
137753,1,3e-05,Beijing Jingdong Shangke Information Technology Co. Ltd.,CN,"Museums, Libraries, and Entertainment","Recreation, Sports, and Performing Arts"
9902,1,3e-05,NeocomISP Limited,KH,Computer and Information Technology,Internet Service Provider (ISP)
133296,1,3e-05,Web Werks India Pvt. Ltd.,IN,Computer and Information Technology,Internet Service Provider (ISP)
63770,1,3e-05,Industrial Cyber Security Center of Excellence,JP,None,None
24560,1,3e-05,Bharti Airtel Limited,IN,Computer and Information Technology,Internet Service Provider (ISP)
59605,1,3e-05,MENA LEVANT W.L.L,BH,Computer and Information Technology,Internet Service Provider (ISP)
138979,1,3e-05,"Guangzhou Shujie Suyuan Culture Communication Co., Ltd.",CN,Computer and Information Technology,Internet Service Provider (ISP)
50673,1,3e-05,Serverius Holding B.V.,NL,Computer and Information Technology,None
150838,1,3e-05,HA SON TECHNOLOGY ONE MEMBER LIMITED COMPANY,VN,None,None
51115,1,3e-05,HLL LLC,RU,Computer and Information Technology,None
23884,1,3e-05,Proen Corp Public Company Limited,TH,Computer and Information Technology,Internet Service Provider (ISP)
38365,1,3e-05,"Beijing Baidu Netcom Science and Technology Co., Ltd.",CN,Computer and Information Technology,None
38794,1,3e-05,Renaissance Phuket Resort & Spa,TH,Computer and Information Technology,Internet Service Provider (ISP)
149428,1,3e-05,"Code200, UAB",LT,Computer and Information Technology,Internet Service Provider (ISP)
61098,1,3e-05,Akenes SA,CH,Computer and Information Technology,None
45727,1,3e-05,"Hutchison CP Telecommunications, PT",ID,Computer and Information Technology,Internet Service Provider (ISP)
42159,1,3e-05,Zemlyaniy Dmitro Leonidovich,UA,Computer and Information Technology,Internet Service Provider (ISP)
201035,1,3e-05,LueneCom Kommunikationsloesungen GmbH,DE,Computer and Information Technology,None
203961,1,3e-05,CentralNic Ltd,GB,Computer and Information Technology,None
204055,1,3e-05,CentralNic Ltd,GB,Computer and Information Technology,None
51847,1,3e-05,Nearoute Limited,HK,Computer and Information Technology,Internet Service Provider (ISP)
206067,1,3e-05,Hutchison 3G UK Limited,GB,Computer and Information Technology,Internet Service Provider (ISP)
205544,1,3e-05,LEASEWEB UK LIMITED,GB,Computer and Information Technology,None
37963,1,3e-05,"Alibaba (US) Technology Co., Ltd.",US,Computer and Information Technology,None
201017,1,3e-05,Achmea Interne Diensten N.V.,NL,Computer and Information Technology,Internet Service Provider (ISP)
16345,1,3e-05,"PJSC ""Vimpelcom""",RU,Construction and Real Estate,"Civil Engineering Construction (Utility Lines, Roads and Bridges)"
24364,1,3e-05,CERNET2 IX at Shanghai Jiaotong University,CN,Education and Research,"Colleges, Universities, and Professional Schools"
137670,1,3e-05,Canara Bank,IN,Finance and Insurance,None
7721,1,3e-05,Qin Cloud Networks,HK,Manufacturing,Machinery
15600,1,3e-05,Quickline AG,CH,Computer and Information Technology,Internet Service Provider (ISP)
51659,1,3e-05,LLC Baxet,RU,Computer and Information Technology,Internet Service Provider (ISP)
41000,1,3e-05,Freethought Internet Limited,GB,Computer and Information Technology,Internet Service Provider (ISP)
47381,1,3e-05,DoclerWeb Informatikai Kft.,HU,Manufacturing,Machinery
205766,1,3e-05,Jonas Pasche,DE,Computer and Information Technology,Internet Service Provider (ISP)
213192,1,3e-05,NetBase BV,NL,Computer and Information Technology,Hosting and Cloud Provider
43614,1,3e-05,Economia a.s.,CZ,"Media, Publishing, and Broadcasting",Online Music and Video Streaming Services
16236,1,3e-05,PSA AUTOMOBILES SA,FR,Computer and Information Technology,Internet Service Provider (ISP)
199752,1,3e-05,Go-Trex Holding BV,NL,Computer and Information Technology,Internet Service Provider (ISP)
63473,1,3e-05,"HostHatch, LLC",US,Computer and Information Technology,Internet Service Provider (ISP)
137443,1,3e-05,Anchnet Asia Limited,HK,Computer and Information Technology,Hosting and Cloud Provider
6724,1,3e-05,Strato AG,DE,Computer and Information Technology,None
25148,1,3e-05,ORANGE BUSINESS SERVICES AS,NO,Computer and Information Technology,Other
44002,1,3e-05,Sys-DataCom s.r.o.,CZ,Computer and Information Technology,Internet Service Provider (ISP)
29695,1,3e-05,Altibox AS,NO,Computer and Information Technology,Internet Service Provider (ISP)
29066,1,3e-05,Host Europe GmbH,DE,Computer and Information Technology,None
140938,1,3e-05,mnihyc Network Global,CN,Education and Research,None
56030,1,3e-05,Voyager Internet Ltd.,NZ,Computer and Information Technology,Internet Service Provider (ISP)
25369,1,3e-05,Hydra Communications Ltd,GB,Computer and Information Technology,Internet Service Provider (ISP)
15967,1,3e-05,Nazwa.pl Sp.z.o.o.,PL,Service,"Law, Business, and Consulting Services"
7693,1,3e-05,KSC Commercial Internet Co.Ltd.,TH,Computer and Information Technology,None
13097,1,3e-05,Axera SpA,IT,Computer and Information Technology,Internet Service Provider (ISP)
203380,1,3e-05,DA International Group Ltd.,BG,Computer and Information Technology,Hosting and Cloud Provider
1680,1,3e-05,Cellcom Fixed Line Communication L.P,IL,Computer and Information Technology,Internet Service Provider (ISP)
46019,1,3e-05,Universitas Brawijaya,ID,Education and Research,"Colleges, Universities, and Professional Schools"
8283,1,3e-05,Netwerkvereniging Coloclue,NL,Computer and Information Technology,Hosting and Cloud Provider
36236,1,3e-05,"NetActuate, Inc",US,Computer and Information Technology,Internet Service Provider (ISP)
