org_name,as,number of aliased prefix,ratio of aliased prefix,country,category,sub_category
DataWeb Global Group B.V.,[39572],2,7e-05,NL,Computer and Information Technology,Internet Service Provider (ISP)
Vodafone Group PLC,[1273],2,7e-05,EU,Computer and Information Technology,Internet Service Provider (ISP)
ungleich glarus ag,[207996],2,7e-05,CH,Computer and Information Technology,Internet Service Provider (ISP)
"Lightower Fiber Networks I, LLC",[46887],2,7e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
ITL LLC,[21100],2,7e-05,UA,Computer and Information Technology,None
Virtueon Solutions LLC,[197598],2,7e-05,US,None,None
Zenlayer Inc,[21859],2,7e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
Telconet S.A,[27947],2,7e-05,EC,Computer and Information Technology,Internet Service Provider (ISP)
SoftLayer Technologies Inc.,[36351],2,7e-05,US,Computer and Information Technology,Software Development
"Charter Communications, Inc",[33363],2,7e-05,US,"Media, Publishing, and Broadcasting",None
IKS Service GmbH,[15725],2,7e-05,DE,Computer and Information Technology,Internet Service Provider (ISP)
IELO-LIAZO SERVICES SAS,[29075],2,7e-05,FR,Computer and Information Technology,Internet Service Provider (ISP)
"IDC, China Telecommunications Corporation",[23724],2,7e-05,CN,Computer and Information Technology,Internet Service Provider (ISP)
ICT Center - Dong Thap Department of Information and Communications,[135934],2,7e-05,VN,Service,"Law, Business, and Consulting Services"
Telenet BVBA,[6848],2,7e-05,BE,Computer and Information Technology,Internet Service Provider (ISP)
CERNET2 IX at South China University of Technology,[24357],2,7e-05,CN,Education and Research,"Colleges, Universities, and Professional Schools"
CESNET z.s.p.o.,[2852],2,7e-05,CZ,Education and Research,None
Telnab Networks LLC,[197619],2,7e-05,US,None,None
Charter Communications Inc,[11426],2,7e-05,US,"Media, Publishing, and Broadcasting",None
Hengyang,"[63838, 63835]",2,6e-05,CN,Computer and Information Technology,None
"Fork Networking, LLC",[46841],2,7e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
"CenturyLink Communications, LLC",[209],2,7e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
CLARO S.A.,[4230],2,7e-05,BR,Computer and Information Technology,Internet Service Provider (ISP)
CentralNic Ltd,"[203961, 204055]",2,6e-05,GB,Computer and Information Technology,None
COMMUNITY NETWORK CENTER INCORPORATED.,[9354],2,7e-05,JP,None,None
CONSCIA DANMARK A/S,[59626],2,7e-05,DK,Computer and Information Technology,None
Freethought Internet Limited,[41000],2,7e-05,GB,Computer and Information Technology,Internet Service Provider (ISP)
Web2Objects LLC,[62874],2,7e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
"GENERAL COMMUNICATION, INC.",[8047],2,7e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
Euronet Telekomunikasyon A.S.,[201178],2,7e-05,TR,Computer and Information Technology,None
KAPPER NETWORK-COMMUNICATIONS GmbH,[48943],2,7e-05,AT,Computer and Information Technology,Internet Service Provider (ISP)
Super Godzilla Communications GK,[138652],2,7e-05,JP,Computer and Information Technology,Internet Service Provider (ISP)
LINE Corporation,[38631],2,7e-05,JP,None,None
VNIDC TECHNOLOGY COMPANY LIMITED,[140824],2,7e-05,VN,None,None
myLoc managed IT AG,[24961],2,7e-05,DE,Computer and Information Technology,Internet Service Provider (ISP)
VNSUN CLOUD COMPANY LIMITED,[149151],2,7e-05,VN,None,None
Louvetel Comunicação Comercial Ltda ME,[263110],2,7e-05,BR,Computer and Information Technology,Internet Service Provider (ISP)
Kontel LLC,[204490],2,7e-05,RU,Computer and Information Technology,Hosting and Cloud Provider
MEO - SERVICOS DE COMUNICACOES E MULTIMEDIA S.A.,[8657],2,7e-05,PT,Computer and Information Technology,Internet Service Provider (ISP)
"Automattic, Inc",[2635],2,7e-05,US,"Media, Publishing, and Broadcasting",None
"LLC ""KomTehCentr""",[12668],2,7e-05,RU,Computer and Information Technology,Internet Service Provider (ISP)
i3D.net B.V,[49544],2,7e-05,NL,Computer and Information Technology,Internet Service Provider (ISP)
mnihyc Network Global,[140938],1,3e-05,CN,Education and Research,None
"Reflected Networks, Inc.",[29789],1,3e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
manitu GmbH,[34240],1,3e-05,DE,Computer and Information Technology,Internet Service Provider (ISP)
"WestHost, Inc.",[29854],1,3e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
Renaissance Phuket Resort & Spa,[38794],1,3e-05,TH,Computer and Information Technology,Internet Service Provider (ISP)
Virtual Systems LLC,[30860],1,3e-05,UA,Computer and Information Technology,Internet Service Provider (ISP)
"Shanghai Luogu Network Technology Co., Ltd.",[151464],1,3e-05,CN,None,None
SYSTEM36 LLC,[48606],1,3e-05,US,Computer and Information Technology,Software Development
Web42 Solutions Ltd,[202990],1,3e-05,GB,Computer and Information Technology,Hosting and Cloud Provider
Serverius Holding B.V.,[50673],1,3e-05,NL,Computer and Information Technology,None
xTom Hong Kong Limited,[9312],1,3e-05,HK,Computer and Information Technology,Internet Service Provider (ISP)
Tier.Net Technologies LLC,[397423],1,3e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
UPSTREAM NETWORK LTD,[202888],1,3e-05,GB,None,None
Tri-State Generation and Transmission Association Inc.,[11250],1,3e-05,US,Utilities (Excluding Internet Service),None
Spaceship Landings LLC,[400743],1,3e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
Sony Network Communications Inc.,[2527],1,3e-05,JP,Computer and Information Technology,Internet Service Provider (ISP)
Web Werks India Pvt. Ltd.,[133296],1,3e-05,IN,Computer and Information Technology,Internet Service Provider (ISP)
Voyager Internet Ltd.,[56030],1,3e-05,NZ,Computer and Information Technology,Internet Service Provider (ISP)
Qin Cloud Networks,[7721],1,3e-05,HK,Manufacturing,Machinery
Sole trader Malkov Dmitrii Vladimirovich,[48108],1,3e-05,RU,Computer and Information Technology,None
Telmex Colombia S.A.,[14080],1,3e-05,CO,Computer and Information Technology,Internet Service Provider (ISP)
TelemaxX Telekommunikation GmbH,[12843],1,3e-05,DE,Computer and Information Technology,Internet Service Provider (ISP)
iiNet Limited,[4802],1,3e-05,AU,Computer and Information Technology,None
TEKNOTEL TELEKOMUNIKASYON SANAYI VE TICARET A.S.,[25145],1,3e-05,TR,Computer and Information Technology,Internet Service Provider (ISP)
THUNDER NETWORK LIMITED,[209584],1,3e-05,HK,Computer and Information Technology,Internet Service Provider (ISP)
SOLLUTIUM EU Sp z.o.o.,[43641],1,3e-05,PL,Computer and Information Technology,Software Development
"Salesforce.com, Inc.",[14340],1,3e-05,US,Computer and Information Technology,Hosting and Cloud Provider
"tzulo, inc.",[11878],1,3e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
Universitatea TRANSILVANIA Brasov,[25304],1,3e-05,RO,Education and Research,"Colleges, Universities, and Professional Schools"
TNNet Oy,[30798],1,3e-05,FI,Computer and Information Technology,Internet Service Provider (ISP)
"SERVERFIELD CO., LTD.",[134094],1,3e-05,TW,Computer and Information Technology,Internet Service Provider (ISP)
Universitas Brawijaya,[46019],1,3e-05,ID,Education and Research,"Colleges, Universities, and Professional Schools"
TRUE INTERNET CORPORATION CO. LTD.,[7470],1,3e-05,TH,Computer and Information Technology,Internet Service Provider (ISP)
Sama Tech s.r.o.,[200222],1,3e-05,SK,Computer and Information Technology,Internet Service Provider (ISP)
Zemlyaniy Dmitro Leonidovich,[42159],1,3e-05,UA,Computer and Information Technology,Internet Service Provider (ISP)
TalkTalk Communications Limited,[13285],1,3e-05,GB,Computer and Information Technology,Internet Service Provider (ISP)
Sys-DataCom s.r.o.,[44002],1,3e-05,CZ,Computer and Information Technology,Internet Service Provider (ISP)
United States Department of Justice,[15130],1,3e-05,US,Government and Public Administration,"Law Enforcement, Public Safety, and Justice"
RoyaleHosting BV,[212477],1,3e-05,NL,Computer and Information Technology,None
"UnReal Servers, LLC",[64236],1,3e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
Royal Thai Armed Force Headquarters,[38040],1,3e-05,TH,Computer and Information Technology,Internet Service Provider (ISP)
Rohmad Kumiadin,[210842],1,3e-05,ID,None,None
XHOST INTERNET SOLUTIONS LP,[208091],1,3e-05,GB,Computer and Information Technology,Internet Service Provider (ISP)
Strato AG,[6724],1,3e-05,DE,Computer and Information Technology,None
"State of North Dakota, ITD",[19530],1,3e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
XFIBER AS,[8896],1,3e-05,NO,Computer and Information Technology,Internet Service Provider (ISP)
Telekomunikasi Indonesia (PT),[7713],1,3e-05,ID,Computer and Information Technology,Internet Service Provider (ISP)
noris network AG,[12337],1,3e-05,DE,Computer and Information Technology,Internet Service Provider (ISP)
"1GSERVERS, LLC",[14315],1,3e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
Proen Corp Public Company Limited,[23884],1,3e-05,TH,Computer and Information Technology,Internet Service Provider (ISP)
Economia a.s.,[43614],1,3e-05,CZ,"Media, Publishing, and Broadcasting",Online Music and Video Streaming Services
EMIRATES TELECOMMUNICATIONS GROUP COMPANY (ETISALAT GROUP) PJSC,[8966],1,3e-05,AE,Computer and Information Technology,Internet Service Provider (ISP)
DoclerWeb Informatikai Kft.,[47381],1,3e-05,HU,Manufacturing,Machinery
Dmitrii Vladimirovich Malkov,[210695],1,3e-05,RU,None,None
Developed Methods LLC,[400519],1,3e-05,US,Service,Other
DNA Oyj,[16086],1,3e-05,FI,Computer and Information Technology,Internet Service Provider (ISP)
DEMENIN B.V.,[47926],1,3e-05,NL,"Retail Stores, Wholesale, and E-commerce Sites",None
DA International Group Ltd.,[203380],1,3e-05,BG,Computer and Information Technology,Hosting and Cloud Provider
Cybera Inc,[15296],1,3e-05,CA,Computer and Information Technology,None
"Code200, UAB",[149428],1,3e-05,LT,Computer and Information Technology,Internet Service Provider (ISP)
"Cloudflare London, LLC",[209242],1,3e-05,US,Service,"Law, Business, and Consulting Services"
CloudConnX Limited,[57907],1,3e-05,GB,Computer and Information Technology,Internet Service Provider (ISP)
ChinaTelecom Cybersecurity Tech,[58777],1,3e-05,CN,Computer and Information Technology,None
China Education and Research Network (CERNET),[38255],1,3e-05,CN,Computer and Information Technology,Internet Service Provider (ISP)
Cellcom Fixed Line Communication L.P,[1680],1,3e-05,IL,Computer and Information Technology,Internet Service Provider (ISP)
Canara Bank,[137670],1,3e-05,IN,Finance and Insurance,None
ERBCOM TELECOMUNICACOES EIRELI - ME,[268972],1,3e-05,BR,Computer and Information Technology,Internet Service Provider (ISP)
Empresa de Recursos Tecnologicos S.A E.S.P,[27845],1,3e-05,CO,Computer and Information Technology,Internet Service Provider (ISP)
"Cable Television Laboratories, Inc.",[20381],1,3e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
F3 Netze e.V.,[205100],1,3e-05,DE,Service,"Law, Business, and Consulting Services"
Hong Kong University of Science and Technology,[3363],1,3e-05,HK,Education and Research,"Colleges, Universities, and Professional Schools"
Hohl IT e.U.,[40994],1,3e-05,AT,Service,Other
HLL LLC,[51115],1,3e-05,RU,Computer and Information Technology,None
HA SON TECHNOLOGY ONE MEMBER LIMITED COMPANY,[150838],1,3e-05,VN,None,None
"Guangzhou Shujie Suyuan Culture Communication Co., Ltd.",[138979],1,3e-05,CN,Computer and Information Technology,Internet Service Provider (ISP)
Greschitz Management GmbH,[51560],1,3e-05,AT,Computer and Information Technology,Internet Service Provider (ISP)
"Great Lakes Comnet, Inc.",[30517],1,3e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
GoCodeIT Inc,[835],1,3e-05,CA,Computer and Information Technology,Internet Service Provider (ISP)
Go-Trex Holding BV,[199752],1,3e-05,NL,Computer and Information Technology,Internet Service Provider (ISP)
GLOBAL-ICT HONGKONG CO.LIMITED,[138190],1,3e-05,HK,Service,None
"FreeBit Co.,Ltd.",[10013],1,3e-05,JP,None,None
Free Pro SAS,[30781],1,3e-05,FR,Computer and Information Technology,Internet Service Provider (ISP)
Fiberocity Ltd,[199614],1,3e-05,GB,None,None
Fastweb SpA,[12874],1,3e-05,IT,Computer and Information Technology,Internet Service Provider (ISP)
FIBRAWORLD TELECOM S.A.U.,[200738],1,3e-05,ES,Computer and Information Technology,Internet Service Provider (ISP)
"CacheNetworks, Inc.",[30081],1,3e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
CSC - Tieteen tietotekniikan keskus Oy,[1741],1,3e-05,FI,Education and Research,None
"HostHatch, LLC",[63473],1,3e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
"Ashton Holmes, Sole Proprietorship",[33760],1,3e-05,US,None,None
ArtPlanet LLC,[49542],1,3e-05,RU,Computer and Information Technology,Hosting and Cloud Provider
Anillc Network,[142055],1,3e-05,CN,Computer and Information Technology,Hosting and Cloud Provider
"Andrews IT Engineering Mernoki, Informaciotechnikai es Szolgaltato Korlatolt Felelossegu Tarsasag",[59448],1,3e-05,HU,Computer and Information Technology,None
Anchnet Asia Limited,[137443],1,3e-05,HK,Computer and Information Technology,Hosting and Cloud Provider
Altibox AS,[29695],1,3e-05,NO,Computer and Information Technology,Internet Service Provider (ISP)
Allo Communications LLC,[15108],1,3e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
"Alibaba (US) Technology Co., Ltd.",[37963],1,3e-05,US,Computer and Information Technology,None
Akenes SA,[61098],1,3e-05,CH,Computer and Information Technology,None
Aixit GmbH,[29551],1,3e-05,DE,Computer and Information Technology,Internet Service Provider (ISP)
Achmea Interne Diensten N.V.,[201017],1,3e-05,NL,Computer and Information Technology,Internet Service Provider (ISP)
ARTERIA Networks Corporation,[2519],1,3e-05,JP,Computer and Information Technology,Internet Service Provider (ISP)
"ARP NETWORKS, INC.",[25795],1,3e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
AKILE LTD,[61112],1,3e-05,GB,"Media, Publishing, and Broadcasting",Online Informational Content
A1 Telekom Austria AG,[8447],1,3e-05,AT,Computer and Information Technology,Internet Service Provider (ISP)
A. Angeloni & Cia Ltda,[52910],1,3e-05,BR,"Retail Stores, Wholesale, and E-commerce Sites","Food, Grocery, Beverages"
Artfiles LLC,[394923],1,3e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
Axera SpA,[13097],1,3e-05,IT,Computer and Information Technology,Internet Service Provider (ISP)
"CHINATELECOM JiangSu YangZhou IDC networkdescr: YangZhou , Jiangsu Province, P.R.China.",[137697],1,3e-05,CN,Computer and Information Technology,None
BIT BV,[12859],1,3e-05,NL,Computer and Information Technology,Internet Service Provider (ISP)
CHINANET Liaoning province Dalian MAN network,[134762],1,3e-05,CN,Finance and Insurance,"Investment, Portfolio Management, Pensions and Funds"
CHINANET Jiangx province IDC network,[134238],1,3e-05,CN,Computer and Information Technology,Internet Service Provider (ISP)
CHINANET Guangdong province network,[58466],1,3e-05,CN,Computer and Information Technology,Software Development
CERNET2 IX at Zhengzhou University,[24360],1,3e-05,CN,Computer and Information Technology,None
CERNET2 IX at Shanghai Jiaotong University,[24364],1,3e-05,CN,Education and Research,"Colleges, Universities, and Professional Schools"
CERN - European Organization for Nuclear Research,[513],1,3e-05,CH,Computer and Information Technology,None
British Telecommunications PLC,[2856],1,3e-05,GB,Computer and Information Technology,Internet Service Provider (ISP)
Blueficity,[32024],1,3e-05,US,Service,"Law, Business, and Consulting Services"
Bend-La Pine Schools,[35929],1,3e-05,US,Education and Research,"Colleges, Universities, and Professional Schools"
Belcloud LTD,[44901],1,3e-05,BG,Computer and Information Technology,None
Beijing Jingdong Shangke Information Technology Co. Ltd.,[137753],1,3e-05,CN,"Museums, Libraries, and Entertainment","Recreation, Sports, and Performing Arts"
"Beijing Baidu Netcom Science and Technology Co., Ltd.",[38365],1,3e-05,CN,Computer and Information Technology,None
Bahnhof AB,[8473],1,3e-05,SE,Computer and Information Technology,Internet Service Provider (ISP)
BWE CAPITAL LIMITED,[197730],1,3e-05,VG,None,None
BSE Software GmbH,[9044],1,3e-05,CH,Computer and Information Technology,Internet Service Provider (ISP)
Host Europe GmbH,[29066],1,3e-05,DE,Computer and Information Technology,None
HostRoyale Technologies Pvt Ltd,[134450],1,3e-05,IN,Computer and Information Technology,Internet Service Provider (ISP)
Privex Inc.,[210083],1,3e-05,BZ,Service,"Law, Business, and Consulting Services"
OBOS OPENNET AS,[211309],1,3e-05,NO,Construction and Real Estate,"Civil Engineering Construction (Utility Lines, Roads and Bridges)"
Network Technology Harald Firing Karlsen,[48144],1,3e-05,NO,Computer and Information Technology,Software Development
Netwerkvereniging Coloclue,[8283],1,3e-05,NL,Computer and Information Technology,Hosting and Cloud Provider
Netrunner Inc,[6369],1,3e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
NetNet,[3663],1,3e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
NetBase BV,[213192],1,3e-05,NL,Computer and Information Technology,Hosting and Cloud Provider
"NetActuate, Inc",[36236],1,3e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
NeocomISP Limited,[9902],1,3e-05,KH,Computer and Information Technology,Internet Service Provider (ISP)
Nearoute Limited,[51847],1,3e-05,HK,Computer and Information Technology,Internet Service Provider (ISP)
Nazwa.pl Sp.z.o.o.,[15967],1,3e-05,PL,Service,"Law, Business, and Consulting Services"
National Knowledge Network,[55824],1,3e-05,IN,Computer and Information Technology,Internet Service Provider (ISP)
National Infrastructures for Research and Technology S.A.,[5408],1,3e-05,GR,Education and Research,None
NUR Telecom LLC,[47237],1,3e-05,KG,Computer and Information Technology,Internet Service Provider (ISP)
"NTT DOCOMO, INC.",[9605],1,3e-05,JP,None,None
"NINGBO, ZHEJIANG Province, P.R.China.",[136188],1,3e-05,CN,Computer and Information Technology,Internet Service Provider (ISP)
NForce Entertainment B.V.,[43350],1,3e-05,NL,Computer and Information Technology,Internet Service Provider (ISP)
Northern Data AG,[59437],1,3e-05,DE,Computer and Information Technology,Internet Service Provider (ISP)
OCEAN WAVES DATA LIMITED,[200241],1,3e-05,GB,None,None
NAUKOWA I AKADEMICKA SIEC KOMPUTEROWA - PANSTWOWY INSTYTUT BADAWCZY,[204679],1,3e-05,PL,Education and Research,"Colleges, Universities, and Professional Schools"
OPTAGE Inc.,[17511],1,3e-05,JP,None,None
Podillia-hotel PJSC,[201626],1,3e-05,UA,Service,"Law, Business, and Consulting Services"
Philippine Long Distance Telephone Co.,[9299],1,3e-05,PH,Computer and Information Technology,Internet Service Provider (ISP)
Peter Jin Technologies LLC,[398565],1,3e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
"Perfect International, Inc",[22439],1,3e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
Perfect Cloud Technologies LLC,[211027],1,3e-05,RU,"Media, Publishing, and Broadcasting",Other
PaoPaoYu Network LTD.,[202911],1,3e-05,CA,None,None
PacketHub S.A.,[147049],1,3e-05,PA,Computer and Information Technology,Internet Service Provider (ISP)
"PT. Smartfren Telecom, Tbk",[133798],1,3e-05,ID,Computer and Information Technology,Internet Service Provider (ISP)
PT. INDOSAT Tbk,[4761],1,3e-05,ID,Computer and Information Technology,Internet Service Provider (ISP)
PSA AUTOMOBILES SA,[16236],1,3e-05,FR,Computer and Information Technology,Internet Service Provider (ISP)
"PJSC ""Vimpelcom""",[16345],1,3e-05,RU,Construction and Real Estate,"Civil Engineering Construction (Utility Lines, Roads and Bridges)"
Owl Limited,[43357],1,3e-05,VU,Computer and Information Technology,Internet Service Provider (ISP)
Ooredoo Q.S.C.,[8781],1,3e-05,QA,Computer and Information Technology,Internet Service Provider (ISP)
ORANGE MOLDOVA S.A.,[25454],1,3e-05,MD,Computer and Information Technology,Internet Service Provider (ISP)
ORANGE BUSINESS SERVICES AS,[25148],1,3e-05,NO,Computer and Information Technology,Other
"NET42, svetovanje in razvoj internetnih resitev, d.o.o.",[198644],1,3e-05,SI,Computer and Information Technology,None
NASA Ames Research Center,[21556],1,3e-05,US,Service,"Law, Business, and Consulting Services"
Hosting Solution Ltd.,[14576],1,3e-05,US,"Media, Publishing, and Broadcasting",None
KSC Commercial Internet Co.Ltd.,[7693],1,3e-05,TH,Computer and Information Technology,None
Jump Networks Ltd,[8943],1,3e-05,GB,Computer and Information Technology,Internet Service Provider (ISP)
Jonas Pasche,[205766],1,3e-05,DE,Computer and Information Technology,Internet Service Provider (ISP)
John Mark Gabriel Caguicla,[200866],1,3e-05,PH,Computer and Information Technology,Software Development
"JCOM Co., Ltd.",[9824],1,3e-05,JP,Computer and Information Technology,Internet Service Provider (ISP)
Iron Mountain Data Center,[12025],1,3e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
"Internet Systems Consortium, Inc.",[3557],1,3e-05,US,Community Groups and Nonprofits,None
Internet Names For Business Inc.,[30447],1,3e-05,CA,Computer and Information Technology,Internet Service Provider (ISP)
InterXion Hrvatska d.o.o.,[199244],1,3e-05,HR,Computer and Information Technology,Internet Service Provider (ISP)
Industrial Cyber Security Center of Excellence,[63770],1,3e-05,JP,None,None
INSYS LLC,[28890],1,3e-05,RU,Computer and Information Technology,Internet Service Provider (ISP)
ICT BULUT BILISIM A.S.,[47952],1,3e-05,TR,Computer and Information Technology,None
Hydra Communications Ltd,[25369],1,3e-05,GB,Computer and Information Technology,Internet Service Provider (ISP)
"Hutchison CP Telecommunications, PT",[45727],1,3e-05,ID,Computer and Information Technology,Internet Service Provider (ISP)
Hutchison 3G UK Limited,[206067],1,3e-05,GB,Computer and Information Technology,Internet Service Provider (ISP)
Hot-Net internet services Ltd.,[12849],1,3e-05,IL,Computer and Information Technology,Internet Service Provider (ISP)
KIFU (Governmental Info Tech Development Agency),[1955],1,3e-05,HU,Computer and Information Technology,Internet Service Provider (ISP)
KVIKTEL LLC,[34959],1,3e-05,RU,Computer and Information Technology,Internet Service Provider (ISP)
MythicalKitten LLC,[48581],1,3e-05,US,"Retail Stores, Wholesale, and E-commerce Sites",None
KaasHosting B.V.,[211786],1,3e-05,NL,Computer and Information Technology,Internet Service Provider (ISP)
Mobile Telecommunication Company Saudi Arabia Joint-Stock company,[43766],1,3e-05,SA,Computer and Information Technology,Internet Service Provider (ISP)
MilkyWan Association,[2027],1,3e-05,FR,Finance and Insurance,"Investment, Portfolio Management, Pensions and Funds"
Mediacom Communications Corp,[30036],1,3e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
Mammoth Media Pty Ltd,[133159],1,3e-05,AU,Computer and Information Technology,Internet Service Provider (ISP)
MadeIT inc.,[54455],1,3e-05,US,Computer and Information Technology,Hosting and Cloud Provider
MIHAILA VALENTIN-EUGEN,[41732],1,3e-05,RO,Computer and Information Technology,Internet Service Provider (ISP)
MENA LEVANT W.L.L,[59605],1,3e-05,BH,Computer and Information Technology,Internet Service Provider (ISP)
Luiz Fernando Ribeiro Amaral,[209114],1,3e-05,DE,"Retail Stores, Wholesale, and E-commerce Sites",Other
LueneCom Kommunikationsloesungen GmbH,[201035],1,3e-05,DE,Computer and Information Technology,None
Liden Data Internetwork AB,[13189],1,3e-05,SE,Computer and Information Technology,Internet Service Provider (ISP)
20i Limited,[48254],1,3e-05,GB,Computer and Information Technology,None
LEASEWEB UK LIMITED,[205544],1,3e-05,GB,Computer and Information Technology,None
Knowit Managed Services Oy,[51164],1,3e-05,FI,Computer and Information Technology,None
Kew Solutions Unipessoal Lda,[209968],1,3e-05,PT,Finance and Insurance,"Investment, Portfolio Management, Pensions and Funds"
Kaopu Cloud HK Limited,[138915],1,3e-05,HK,Computer and Information Technology,None
xTom Pty Ltd,[8888],1,3e-05,AU,Computer and Information Technology,None
