as,number of aliased prefix,ratio of aliased prefix,org_name,country,category,sub_category
207996,2,7e-05,ungleich glarus ag,CH,Computer and Information Technology,Internet Service Provider (ISP)
2852,2,7e-05,CESNET z.s.p.o.,CZ,Education and Research,None
43260,2,7e-05,DGN TEKNOLOJI A.S.,TR,Computer and Information Technology,Hosting and Cloud Provider
200373,2,7e-05,3xK Tech GmbH,DE,Computer and Information Technology,Internet Service Provider (ISP)
34939,2,7e-05,"nextdns, Inc.",US,Computer and Information Technology,None
59626,2,7e-05,CONSCIA DANMARK A/S,DK,Computer and Information Technology,None
204490,2,7e-05,Kontel LLC,RU,Computer and Information Technology,Hosting and Cloud Provider
135934,2,7e-05,ICT Center - Dong Thap Department of Information and Communications,VN,Service,"Law, Business, and Consulting Services"
197619,2,7e-05,Telnab Networks LLC,US,None,None
198412,2,7e-05,Rage4 Networks Limited,GB,Computer and Information Technology,Software Development
201178,2,7e-05,Euronet Telekomunikasyon A.S.,TR,Computer and Information Technology,None
6718,2,7e-05,NAV COMMUNICATIONS SRL,RO,Computer and Information Technology,Internet Service Provider (ISP)
16735,2,7e-05,ALGAR TELECOM S/A,BR,Computer and Information Technology,Internet Service Provider (ISP)
199467,2,7e-05,Sigai Network LTD,GB,None,None
2635,2,7e-05,"Automattic, Inc",US,"Media, Publishing, and Broadcasting",None
8657,2,7e-05,MEO - SERVICOS DE COMUNICACOES E MULTIMEDIA S.A.,PT,Computer and Information Technology,Internet Service Provider (ISP)
15817,2,7e-05,"Robert Meyer trading as ""Mittwald CM Service GmbH & Co. KG""",DE,Computer and Information Technology,Hosting and Cloud Provider
24961,2,7e-05,myLoc managed IT AG,DE,Computer and Information Technology,Internet Service Provider (ISP)
15725,2,7e-05,IKS Service GmbH,DE,Computer and Information Technology,Internet Service Provider (ISP)
1273,2,7e-05,Vodafone Group PLC,EU,Computer and Information Technology,Internet Service Provider (ISP)
149042,2,7e-05,"SICLOUD INFORMATION TECHNOLOGY (HONGKONG) CO., LIMITED",HK,None,None
49767,2,7e-05,Nej.cz s.r.o.,CZ,"Media, Publishing, and Broadcasting",Radio and Television Providers
21100,2,7e-05,ITL LLC,UA,Computer and Information Technology,None
149151,2,7e-05,VNSUN CLOUD COMPANY LIMITED,VN,None,None
263110,2,7e-05,Louvetel Comunicação Comercial Ltda ME,BR,Computer and Information Technology,Internet Service Provider (ISP)
29075,2,7e-05,IELO-LIAZO SERVICES SAS,FR,Computer and Information Technology,Internet Service Provider (ISP)
9929,2,7e-05,CHINA UNICOM Industrial Internet Backbone,CN,Computer and Information Technology,Internet Service Provider (ISP)
21859,2,7e-05,Zenlayer Inc,US,Computer and Information Technology,Internet Service Provider (ISP)
8047,2,7e-05,"GENERAL COMMUNICATION, INC.",US,Computer and Information Technology,Internet Service Provider (ISP)
4812,2,7e-05,China Telecom (Group),CN,Computer and Information Technology,Internet Service Provider (ISP)
4230,2,7e-05,CLARO S.A.,BR,Computer and Information Technology,Internet Service Provider (ISP)
46887,2,7e-05,"Lightower Fiber Networks I, LLC",US,Computer and Information Technology,Internet Service Provider (ISP)
49791,2,7e-05,Newserverlife LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
58541,2,7e-05,"Qingdao,266000",CN,Computer and Information Technology,Internet Service Provider (ISP)
397277,2,7e-05,NAU Country Insurance Company,US,"Agriculture, Mining, and Refineries (Farming, Greenhouses, Mining, Forestry, and Animal Farming)",None
23724,2,7e-05,"IDC, China Telecommunications Corporation",CN,Computer and Information Technology,Internet Service Provider (ISP)
4808,2,7e-05,China Unicom,CN,Computer and Information Technology,Internet Service Provider (ISP)
24357,2,7e-05,CERNET2 IX at South China University of Technology,CN,Education and Research,"Colleges, Universities, and Professional Schools"
11426,2,7e-05,Charter Communications Inc,US,"Media, Publishing, and Broadcasting",None
62874,2,7e-05,Web2Objects LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
140824,2,7e-05,VNIDC TECHNOLOGY COMPANY LIMITED,VN,None,None
36351,2,7e-05,SoftLayer Technologies Inc.,US,Computer and Information Technology,Software Development
29749,2,7e-05,"Sinewave, Inc.",US,Computer and Information Technology,Internet Service Provider (ISP)
45430,2,7e-05,MAYBANK Data Center (Co-Location),TH,Computer and Information Technology,Internet Service Provider (ISP)
6167,2,7e-05,Verizon Business,US,Computer and Information Technology,Internet Service Provider (ISP)
27947,2,7e-05,Telconet S.A,EC,Computer and Information Technology,Internet Service Provider (ISP)
46841,2,7e-05,"Fork Networking, LLC",US,Computer and Information Technology,Internet Service Provider (ISP)
33363,2,7e-05,"Charter Communications, Inc",US,"Media, Publishing, and Broadcasting",None
131445,2,7e-05,MAYBANK Data Center (Co-Location),TH,Computer and Information Technology,Internet Service Provider (ISP)
1955,1,3e-05,KIFU (Governmental Info Tech Development Agency),HU,Computer and Information Technology,Internet Service Provider (ISP)
12859,1,3e-05,BIT BV,NL,Computer and Information Technology,Internet Service Provider (ISP)
12337,1,3e-05,noris network AG,DE,Computer and Information Technology,Internet Service Provider (ISP)
835,1,3e-05,GoCodeIT Inc,CA,Computer and Information Technology,Internet Service Provider (ISP)
398565,1,3e-05,Peter Jin Technologies LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
30860,1,3e-05,Virtual Systems LLC,UA,Computer and Information Technology,Internet Service Provider (ISP)
47926,1,3e-05,DEMENIN B.V.,NL,"Retail Stores, Wholesale, and E-commerce Sites",None
212477,1,3e-05,RoyaleHosting BV,NL,Computer and Information Technology,None
57907,1,3e-05,CloudConnX Limited,GB,Computer and Information Technology,Internet Service Provider (ISP)
134238,1,3e-05,CHINANET Jiangx province IDC network,CN,Computer and Information Technology,Internet Service Provider (ISP)
47952,1,3e-05,ICT BULUT BILISIM A.S.,TR,Computer and Information Technology,None
29551,1,3e-05,Aixit GmbH,DE,Computer and Information Technology,Internet Service Provider (ISP)
211309,1,3e-05,OBOS OPENNET AS,NO,Construction and Real Estate,"Civil Engineering Construction (Utility Lines, Roads and Bridges)"
1741,1,3e-05,CSC - Tieteen tietotekniikan keskus Oy,FI,Education and Research,None
200866,1,3e-05,John Mark Gabriel Caguicla,PH,Computer and Information Technology,Software Development
949,1,3e-05,xTom,US,Computer and Information Technology,None
6369,1,3e-05,Netrunner Inc,US,Computer and Information Technology,Internet Service Provider (ISP)
400519,1,3e-05,Developed Methods LLC,US,Service,Other
13285,1,3e-05,TalkTalk Communications Limited,GB,Computer and Information Technology,Internet Service Provider (ISP)
46019,1,3e-05,Universitas Brawijaya,ID,Education and Research,"Colleges, Universities, and Professional Schools"
63838,1,3e-05,Hengyang,CN,Computer and Information Technology,None
8943,1,3e-05,Jump Networks Ltd,GB,Computer and Information Technology,Internet Service Provider (ISP)
210842,1,3e-05,Rohmad Kumiadin,ID,None,None
48581,1,3e-05,MythicalKitten LLC,US,"Retail Stores, Wholesale, and E-commerce Sites",None
48606,1,3e-05,SYSTEM36 LLC,US,Computer and Information Technology,Software Development
138190,1,3e-05,GLOBAL-ICT HONGKONG CO.LIMITED,HK,Service,None
2519,1,3e-05,ARTERIA Networks Corporation,JP,Computer and Information Technology,Internet Service Provider (ISP)
54455,1,3e-05,MadeIT inc.,US,Computer and Information Technology,Hosting and Cloud Provider
200738,1,3e-05,FIBRAWORLD TELECOM S.A.U.,ES,Computer and Information Technology,Internet Service Provider (ISP)
202990,1,3e-05,Web42 Solutions Ltd,GB,Computer and Information Technology,Hosting and Cloud Provider
2527,1,3e-05,Sony Network Communications Inc.,JP,Computer and Information Technology,Internet Service Provider (ISP)
24360,1,3e-05,CERNET2 IX at Zhengzhou University,CN,Computer and Information Technology,None
394923,1,3e-05,Artfiles LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
3363,1,3e-05,Hong Kong University of Science and Technology,HK,Education and Research,"Colleges, Universities, and Professional Schools"
210083,1,3e-05,Privex Inc.,BZ,Service,"Law, Business, and Consulting Services"
43357,1,3e-05,Owl Limited,VU,Computer and Information Technology,Internet Service Provider (ISP)
12874,1,3e-05,Fastweb SpA,IT,Computer and Information Technology,Internet Service Provider (ISP)
51560,1,3e-05,Greschitz Management GmbH,AT,Computer and Information Technology,Internet Service Provider (ISP)
204679,1,3e-05,NAUKOWA I AKADEMICKA SIEC KOMPUTEROWA - PANSTWOWY INSTYTUT BADAWCZY,PL,Education and Research,"Colleges, Universities, and Professional Schools"
8473,1,3e-05,Bahnhof AB,SE,Computer and Information Technology,Internet Service Provider (ISP)
140345,1,3e-05,China Telecom,CN,Computer and Information Technology,None
14576,1,3e-05,Hosting Solution Ltd.,US,"Media, Publishing, and Broadcasting",None
44901,1,3e-05,Belcloud LTD,BG,Computer and Information Technology,None
48254,1,3e-05,20i Limited,GB,Computer and Information Technology,None
140061,1,3e-05,China Telecom,CN,Computer and Information Technology,None
13189,1,3e-05,Liden Data Internetwork AB,SE,Computer and Information Technology,Internet Service Provider (ISP)
8447,1,3e-05,A1 Telekom Austria AG,AT,Computer and Information Technology,Internet Service Provider (ISP)
43350,1,3e-05,NForce Entertainment B.V.,NL,Computer and Information Technology,Internet Service Provider (ISP)
63835,1,3e-05,Hengyang,CN,Computer and Information Technology,Internet Service Provider (ISP)
136188,1,3e-05,"NINGBO, ZHEJIANG Province, P.R.China.",CN,Computer and Information Technology,Internet Service Provider (ISP)
59437,1,3e-05,Northern Data AG,DE,Computer and Information Technology,Internet Service Provider (ISP)
132879,1,3e-05,Office of Info.Tech. Admin. for Educational Development,TH,Computer and Information Technology,Internet Service Provider (ISP)
8781,1,3e-05,Ooredoo Q.S.C.,QA,Computer and Information Technology,Internet Service Provider (ISP)
38040,1,3e-05,Royal Thai Armed Force Headquarters,TH,Computer and Information Technology,Internet Service Provider (ISP)
43766,1,3e-05,Mobile Telecommunication Company Saudi Arabia Joint-Stock company,SA,Computer and Information Technology,Internet Service Provider (ISP)
200241,1,3e-05,OCEAN WAVES DATA LIMITED,GB,None,None
21556,1,3e-05,NASA Ames Research Center,US,Service,"Law, Business, and Consulting Services"
7713,1,3e-05,Telekomunikasi Indonesia (PT),ID,Computer and Information Technology,Internet Service Provider (ISP)
3557,1,3e-05,"Internet Systems Consortium, Inc.",US,Community Groups and Nonprofits,None
137697,1,3e-05,"CHINATELECOM JiangSu YangZhou IDC networkdescr: YangZhou , Jiangsu Province, P.R.China.",CN,Computer and Information Technology,None
211786,1,3e-05,KaasHosting B.V.,NL,Computer and Information Technology,Internet Service Provider (ISP)
8888,1,3e-05,xTom Pty Ltd,AU,Computer and Information Technology,None
4621,1,3e-05,Office of Info.Tech. Admin. for Educational Development,TH,Computer and Information Technology,Internet Service Provider (ISP)
202888,1,3e-05,UPSTREAM NETWORK LTD,GB,None,None
210695,1,3e-05,Dmitrii Vladimirovich Malkov,RU,None,None
197730,1,3e-05,BWE CAPITAL LIMITED,VG,None,None
209114,1,3e-05,Luiz Fernando Ribeiro Amaral,DE,"Retail Stores, Wholesale, and E-commerce Sites",Other
55410,1,3e-05,Vodafone Idea Ltd. (VIL),IN,Computer and Information Technology,Internet Service Provider (ISP)
10013,1,3e-05,"FreeBit Co.,Ltd.",JP,None,None
41732,1,3e-05,MIHAILA VALENTIN-EUGEN,RO,Computer and Information Technology,Internet Service Provider (ISP)
202911,1,3e-05,PaoPaoYu Network LTD.,CA,None,None
133944,1,3e-05,"trafficforce, UAB",LT,Computer and Information Technology,Computer and Network Security
38255,1,3e-05,China Education and Research Network (CERNET),CN,Computer and Information Technology,Internet Service Provider (ISP)
134450,1,3e-05,HostRoyale Technologies Pvt Ltd,IN,Computer and Information Technology,Internet Service Provider (ISP)
151464,1,3e-05,"Shanghai Luogu Network Technology Co., Ltd.",CN,None,None
43641,1,3e-05,SOLLUTIUM EU Sp z.o.o.,PL,Computer and Information Technology,Software Development
199614,1,3e-05,Fiberocity Ltd,GB,None,None
58466,1,3e-05,CHINANET Guangdong province network,CN,Computer and Information Technology,Software Development
8966,1,3e-05,EMIRATES TELECOMMUNICATIONS GROUP COMPANY (ETISALAT GROUP) PJSC,AE,Computer and Information Technology,Internet Service Provider (ISP)
34959,1,3e-05,KVIKTEL LLC,RU,Computer and Information Technology,Internet Service Provider (ISP)
209968,1,3e-05,Kew Solutions Unipessoal Lda,PT,Finance and Insurance,"Investment, Portfolio Management, Pensions and Funds"
2027,1,3e-05,MilkyWan Association,FR,Finance and Insurance,"Investment, Portfolio Management, Pensions and Funds"
198644,1,3e-05,"NET42, svetovanje in razvoj internetnih resitev, d.o.o.",SI,Computer and Information Technology,None
33760,1,3e-05,"Ashton Holmes, Sole Proprietorship",US,None,None
12843,1,3e-05,TelemaxX Telekommunikation GmbH,DE,Computer and Information Technology,Internet Service Provider (ISP)
64236,1,3e-05,"UnReal Servers, LLC",US,Computer and Information Technology,Internet Service Provider (ISP)
49542,1,3e-05,ArtPlanet LLC,RU,Computer and Information Technology,Hosting and Cloud Provider
47237,1,3e-05,NUR Telecom LLC,KG,Computer and Information Technology,Internet Service Provider (ISP)
48144,1,3e-05,Network Technology Harald Firing Karlsen,NO,Computer and Information Technology,Software Development
205100,1,3e-05,F3 Netze e.V.,DE,Service,"Law, Business, and Consulting Services"
211027,1,3e-05,Perfect Cloud Technologies LLC,RU,"Media, Publishing, and Broadcasting",Other
29854,1,3e-05,"WestHost, Inc.",US,Computer and Information Technology,Internet Service Provider (ISP)
59448,1,3e-05,"Andrews IT Engineering Mernoki, Informaciotechnikai es Szolgaltato Korlatolt Felelossegu Tarsasag",HU,Computer and Information Technology,None
208091,1,3e-05,XHOST INTERNET SOLUTIONS LP,GB,Computer and Information Technology,Internet Service Provider (ISP)
51164,1,3e-05,Knowit Managed Services Oy,FI,Computer and Information Technology,None
58777,1,3e-05,ChinaTelecom Cybersecurity Tech,CN,Computer and Information Technology,None
25145,1,3e-05,TEKNOTEL TELEKOMUNIKASYON SANAYI VE TICARET A.S.,TR,Computer and Information Technology,Internet Service Provider (ISP)
25304,1,3e-05,Universitatea TRANSILVANIA Brasov,RO,Education and Research,"Colleges, Universities, and Professional Schools"
201626,1,3e-05,Podillia-hotel PJSC,UA,Service,"Law, Business, and Consulting Services"
134762,1,3e-05,CHINANET Liaoning province Dalian MAN network,CN,Finance and Insurance,"Investment, Portfolio Management, Pensions and Funds"
40994,1,3e-05,Hohl IT e.U.,AT,Service,Other
200222,1,3e-05,Sama Tech s.r.o.,SK,Computer and Information Technology,Internet Service Provider (ISP)
48108,1,3e-05,Sole trader Malkov Dmitrii Vladimirovich,RU,Computer and Information Technology,None
5408,1,3e-05,National Infrastructures for Research and Technology S.A.,GR,Education and Research,None
61112,1,3e-05,AKILE LTD,GB,"Media, Publishing, and Broadcasting",Online Informational Content
209584,1,3e-05,THUNDER NETWORK LIMITED,HK,Computer and Information Technology,Internet Service Provider (ISP)
142055,1,3e-05,Anillc Network,CN,Computer and Information Technology,Hosting and Cloud Provider
30036,1,3e-05,Mediacom Communications Corp,US,Computer and Information Technology,Internet Service Provider (ISP)
56048,1,3e-05,China Mobile Communications Corporation,CN,Computer and Information Technology,Internet Service Provider (ISP)
201341,1,3e-05,"trafficforce, UAB",LT,Computer and Information Technology,Internet Service Provider (ISP)
205766,1,3e-05,Jonas Pasche,DE,Computer and Information Technology,Internet Service Provider (ISP)
43614,1,3e-05,Economia a.s.,CZ,"Media, Publishing, and Broadcasting",Online Music and Video Streaming Services
16236,1,3e-05,PSA AUTOMOBILES SA,FR,Computer and Information Technology,Internet Service Provider (ISP)
9312,1,3e-05,xTom Hong Kong Limited,HK,Computer and Information Technology,Internet Service Provider (ISP)
199752,1,3e-05,Go-Trex Holding BV,NL,Computer and Information Technology,Internet Service Provider (ISP)
4761,1,3e-05,PT. INDOSAT Tbk,ID,Computer and Information Technology,Internet Service Provider (ISP)
137753,1,3e-05,Beijing Jingdong Shangke Information Technology Co. Ltd.,CN,"Museums, Libraries, and Entertainment","Recreation, Sports, and Performing Arts"
133798,1,3e-05,"PT. Smartfren Telecom, Tbk",ID,Computer and Information Technology,Internet Service Provider (ISP)
6724,1,3e-05,Strato AG,DE,Computer and Information Technology,None
22439,1,3e-05,"Perfect International, Inc",US,Computer and Information Technology,Internet Service Provider (ISP)
9902,1,3e-05,NeocomISP Limited,KH,Computer and Information Technology,Internet Service Provider (ISP)
25148,1,3e-05,ORANGE BUSINESS SERVICES AS,NO,Computer and Information Technology,Other
29695,1,3e-05,Altibox AS,NO,Computer and Information Technology,Internet Service Provider (ISP)
29066,1,3e-05,Host Europe GmbH,DE,Computer and Information Technology,None
36236,1,3e-05,"NetActuate, Inc",US,Computer and Information Technology,Internet Service Provider (ISP)
134094,1,3e-05,"SERVERFIELD CO., LTD.",TW,Computer and Information Technology,Internet Service Provider (ISP)
25369,1,3e-05,Hydra Communications Ltd,GB,Computer and Information Technology,Internet Service Provider (ISP)
3663,1,3e-05,NetNet,US,Computer and Information Technology,Internet Service Provider (ISP)
15967,1,3e-05,Nazwa.pl Sp.z.o.o.,PL,Service,"Law, Business, and Consulting Services"
133296,1,3e-05,Web Werks India Pvt. Ltd.,IN,Computer and Information Technology,Internet Service Provider (ISP)
63770,1,3e-05,Industrial Cyber Security Center of Excellence,JP,None,None
13097,1,3e-05,Axera SpA,IT,Computer and Information Technology,Internet Service Provider (ISP)
203380,1,3e-05,DA International Group Ltd.,BG,Computer and Information Technology,Hosting and Cloud Provider
24560,1,3e-05,Bharti Airtel Limited,IN,Computer and Information Technology,Internet Service Provider (ISP)
1680,1,3e-05,Cellcom Fixed Line Communication L.P,IL,Computer and Information Technology,Internet Service Provider (ISP)
138979,1,3e-05,"Guangzhou Shujie Suyuan Culture Communication Co., Ltd.",CN,Computer and Information Technology,Internet Service Provider (ISP)
213192,1,3e-05,NetBase BV,NL,Computer and Information Technology,Hosting and Cloud Provider
47381,1,3e-05,DoclerWeb Informatikai Kft.,HU,Manufacturing,Machinery
25795,1,3e-05,"ARP NETWORKS, INC.",US,Computer and Information Technology,Internet Service Provider (ISP)
63473,1,3e-05,"HostHatch, LLC",US,Computer and Information Technology,Internet Service Provider (ISP)
27845,1,3e-05,Empresa de Recursos Tecnologicos S.A E.S.P,CO,Computer and Information Technology,Internet Service Provider (ISP)
52910,1,3e-05,A. Angeloni & Cia Ltda,BR,"Retail Stores, Wholesale, and E-commerce Sites","Food, Grocery, Beverages"
268972,1,3e-05,ERBCOM TELECOMUNICACOES EIRELI - ME,BR,Computer and Information Technology,Internet Service Provider (ISP)
7693,1,3e-05,KSC Commercial Internet Co.Ltd.,TH,Computer and Information Technology,None
55430,1,3e-05,Starhub Ltd.,SG,Computer and Information Technology,Internet Service Provider (ISP)
14080,1,3e-05,Telmex Colombia S.A.,CO,Computer and Information Technology,Internet Service Provider (ISP)
34240,1,3e-05,manitu GmbH,DE,Computer and Information Technology,Internet Service Provider (ISP)
25454,1,3e-05,ORANGE MOLDOVA S.A.,MD,Computer and Information Technology,Internet Service Provider (ISP)
56030,1,3e-05,Voyager Internet Ltd.,NZ,Computer and Information Technology,Internet Service Provider (ISP)
28890,1,3e-05,INSYS LLC,RU,Computer and Information Technology,Internet Service Provider (ISP)
8896,1,3e-05,XFIBER AS,NO,Computer and Information Technology,Internet Service Provider (ISP)
140938,1,3e-05,mnihyc Network Global,CN,Education and Research,None
137670,1,3e-05,Canara Bank,IN,Finance and Insurance,None
2856,1,3e-05,British Telecommunications PLC,GB,Computer and Information Technology,Internet Service Provider (ISP)
11250,1,3e-05,Tri-State Generation and Transmission Association Inc.,US,Utilities (Excluding Internet Service),None
138915,1,3e-05,Kaopu Cloud HK Limited,HK,Computer and Information Technology,None
133159,1,3e-05,Mammoth Media Pty Ltd,AU,Computer and Information Technology,Internet Service Provider (ISP)
7721,1,3e-05,Qin Cloud Networks,HK,Manufacturing,Machinery
400743,1,3e-05,Spaceship Landings LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
24364,1,3e-05,CERNET2 IX at Shanghai Jiaotong University,CN,Education and Research,"Colleges, Universities, and Professional Schools"
30781,1,3e-05,Free Pro SAS,FR,Computer and Information Technology,Internet Service Provider (ISP)
35929,1,3e-05,Bend-La Pine Schools,US,Education and Research,"Colleges, Universities, and Professional Schools"
20381,1,3e-05,"Cable Television Laboratories, Inc.",US,Computer and Information Technology,Internet Service Provider (ISP)
12849,1,3e-05,Hot-Net internet services Ltd.,IL,Computer and Information Technology,Internet Service Provider (ISP)
137443,1,3e-05,Anchnet Asia Limited,HK,Computer and Information Technology,Hosting and Cloud Provider
15130,1,3e-05,United States Department of Justice,US,Government and Public Administration,"Law Enforcement, Public Safety, and Justice"
150838,1,3e-05,HA SON TECHNOLOGY ONE MEMBER LIMITED COMPANY,VN,None,None
7470,1,3e-05,TRUE INTERNET CORPORATION CO. LTD.,TH,Computer and Information Technology,Internet Service Provider (ISP)
9299,1,3e-05,Philippine Long Distance Telephone Co.,PH,Computer and Information Technology,Internet Service Provider (ISP)
24400,1,3e-05,China Mobile,CN,Computer and Information Technology,Internet Service Provider (ISP)
30798,1,3e-05,TNNet Oy,FI,Computer and Information Technology,Internet Service Provider (ISP)
29789,1,3e-05,"Reflected Networks, Inc.",US,Computer and Information Technology,Internet Service Provider (ISP)
30447,1,3e-05,Internet Names For Business Inc.,CA,Computer and Information Technology,Internet Service Provider (ISP)
61098,1,3e-05,Akenes SA,CH,Computer and Information Technology,None
9044,1,3e-05,BSE Software GmbH,CH,Computer and Information Technology,Internet Service Provider (ISP)
42159,1,3e-05,Zemlyaniy Dmitro Leonidovich,UA,Computer and Information Technology,Internet Service Provider (ISP)
201035,1,3e-05,LueneCom Kommunikationsloesungen GmbH,DE,Computer and Information Technology,None
203961,1,3e-05,CentralNic Ltd,GB,Computer and Information Technology,None
204055,1,3e-05,CentralNic Ltd,GB,Computer and Information Technology,None
207021,1,3e-05,ipcom GmbH,AT,Computer and Information Technology,None
14340,1,3e-05,"Salesforce.com, Inc.",US,Computer and Information Technology,Hosting and Cloud Provider
206067,1,3e-05,Hutchison 3G UK Limited,GB,Computer and Information Technology,Internet Service Provider (ISP)
30081,1,3e-05,"CacheNetworks, Inc.",US,Computer and Information Technology,Internet Service Provider (ISP)
12025,1,3e-05,Iron Mountain Data Center,US,Computer and Information Technology,Internet Service Provider (ISP)
30517,1,3e-05,"Great Lakes Comnet, Inc.",US,Computer and Information Technology,Internet Service Provider (ISP)
205544,1,3e-05,LEASEWEB UK LIMITED,GB,Computer and Information Technology,None
16086,1,3e-05,DNA Oyj,FI,Computer and Information Technology,Internet Service Provider (ISP)
201017,1,3e-05,Achmea Interne Diensten N.V.,NL,Computer and Information Technology,Internet Service Provider (ISP)
513,1,3e-05,CERN - European Organization for Nuclear Research,CH,Computer and Information Technology,None
397423,1,3e-05,Tier.Net Technologies LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
134810,1,3e-05,China Mobile Communications Corporation,CN,Computer and Information Technology,Internet Service Provider (ISP)
24444,1,3e-05,China Mobile,CN,Computer and Information Technology,Internet Service Provider (ISP)
9605,1,3e-05,"NTT DOCOMO, INC.",JP,None,None
9824,1,3e-05,"JCOM Co., Ltd.",JP,Computer and Information Technology,Internet Service Provider (ISP)
55824,1,3e-05,National Knowledge Network,IN,Computer and Information Technology,Internet Service Provider (ISP)
51115,1,3e-05,HLL LLC,RU,Computer and Information Technology,None
8283,1,3e-05,Netwerkvereniging Coloclue,NL,Computer and Information Technology,Hosting and Cloud Provider
4802,1,3e-05,iiNet Limited,AU,Computer and Information Technology,None
44002,1,3e-05,Sys-DataCom s.r.o.,CZ,Computer and Information Technology,Internet Service Provider (ISP)
11878,1,3e-05,"tzulo, inc.",US,Computer and Information Technology,Internet Service Provider (ISP)
23884,1,3e-05,Proen Corp Public Company Limited,TH,Computer and Information Technology,Internet Service Provider (ISP)
147049,1,3e-05,PacketHub S.A.,PA,Computer and Information Technology,Internet Service Provider (ISP)
17816,1,3e-05,China Unicom,CN,Computer and Information Technology,Internet Service Provider (ISP)
32024,1,3e-05,Blueficity,US,Service,"Law, Business, and Consulting Services"
26527,1,3e-05,LightWave Networks,US,Computer and Information Technology,Internet Service Provider (ISP)
38365,1,3e-05,"Beijing Baidu Netcom Science and Technology Co., Ltd.",CN,Computer and Information Technology,None
38794,1,3e-05,Renaissance Phuket Resort & Spa,TH,Computer and Information Technology,Internet Service Provider (ISP)
16345,1,3e-05,"PJSC ""Vimpelcom""",RU,Construction and Real Estate,"Civil Engineering Construction (Utility Lines, Roads and Bridges)"
149428,1,3e-05,"Code200, UAB",LT,Computer and Information Technology,Internet Service Provider (ISP)
45727,1,3e-05,"Hutchison CP Telecommunications, PT",ID,Computer and Information Technology,Internet Service Provider (ISP)
51847,1,3e-05,Nearoute Limited,HK,Computer and Information Technology,Internet Service Provider (ISP)
199244,1,3e-05,InterXion Hrvatska d.o.o.,HR,Computer and Information Technology,Internet Service Provider (ISP)
209242,1,3e-05,"Cloudflare London, LLC",US,Service,"Law, Business, and Consulting Services"
37963,1,3e-05,"Alibaba (US) Technology Co., Ltd.",US,Computer and Information Technology,None
15296,1,3e-05,Cybera Inc,CA,Computer and Information Technology,None
15108,1,3e-05,Allo Communications LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
14315,1,3e-05,"1GSERVERS, LLC",US,Computer and Information Technology,Internet Service Provider (ISP)
140716,1,3e-05,China Unicom,CN,Computer and Information Technology,None
19530,1,3e-05,"State of North Dakota, ITD",US,Computer and Information Technology,Internet Service Provider (ISP)
59605,1,3e-05,MENA LEVANT W.L.L,BH,Computer and Information Technology,Internet Service Provider (ISP)
3549,1,3e-05,"Level 3 Parent, LLC",US,Computer and Information Technology,Internet Service Provider (ISP)
136959,1,3e-05,China Unicom,CN,Computer and Information Technology,Internet Service Provider (ISP)
50673,1,3e-05,Serverius Holding B.V.,NL,Computer and Information Technology,None
17511,1,3e-05,OPTAGE Inc.,JP,None,None
